gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000172159	FRMD3						348				1	348
ENSG00000172164	SNTB1	1077		1421		627					3	1041.66666666667
ENSG00000172175	MALT1								558		1	558
ENSG00000172201	ID4	269	343	339	317	591	204	526	726		8	414.375
ENSG00000172209	GPR22		2421							622	2	1521.5
ENSG00000172216	CEBPB			2462			935				2	1698.5
ENSG00000172239	PAIP1		2258				1951	1013			3	1740.66666666667
ENSG00000172247	C1QTNF4			1249	1564		505	1541			4	1214.75
ENSG00000172260	NEGR1			1961		372		552		202	4	771.75
ENSG00000172270	BSG	1246									1	1246
ENSG00000172273	HINFP						1429				1	1429
ENSG00000172292	CERS6		1156		2290		1511	453			4	1352.5
ENSG00000172301	COPRS		605	2261	1777			2310			4	1738.25
ENSG00000172315	TP53RK	2061									1	2061
ENSG00000172318	B3GALT1			491					764		2	627.5
ENSG00000172331	BPGM							1620	739		2	1179.5
ENSG00000172336	POP7			2705							1	2705
ENSG00000172339	ALG14							1772			1	1772
ENSG00000172340	SUCLG2		2113					2191			2	2152
ENSG00000172346	CSDC2	2195	3275								2	2735
ENSG00000172348	RCAN2	1625	382	1283	1584			985			5	1171.8
ENSG00000172354	GNB2	1813		1384	1973		400	204			5	1154.8
ENSG00000172361	CFAP53	1026		442							2	734
ENSG00000172366	MCRIP2							2221			1	2221
ENSG00000172379	ARNT2	1734	3434								2	2584
ENSG00000172382	PRSS27						1971				1	1971
ENSG00000172403	SYNPO2	466		3013							2	1739.5
ENSG00000172426	RSPH9			937		301					2	619
ENSG00000172428	COPS9	308					593	518		268	4	421.75
ENSG00000172432	GTPBP2			2489	2419			2008			3	2305.33333333333
ENSG00000172458	IL17D	1055		3038							2	2046.5
ENSG00000172461	FUT9			2455	2552						2	2503.5
ENSG00000172465	TCEAL1		2022			310	1043				3	1125
ENSG00000172500	FIBP			2129							1	2129
ENSG00000172508	CARNS1	2031		503	393		1346	338			5	922.2
ENSG00000172568	FNDC9	842	320	1234	1456	533		555			6	823.333333333333
ENSG00000172575	RASGRP1			1641			1150	696			3	1162.33333333333
ENSG00000172586	CHCHD1		3081		1815						2	2448
ENSG00000172590	MRPL52	1980									1	1980
ENSG00000172661	WASHC2C		2000								1	2000
ENSG00000172728	FUT10			1370							1	1370
ENSG00000172757	CFL1	599		2926			548				3	1357.66666666667
ENSG00000172771	EFCAB12	527		1268							2	897.5
ENSG00000172785	CBWD1		1555					1118			2	1336.5
ENSG00000172809	RPL38			1348	1484			397			3	1076.33333333333
ENSG00000172819	RARG			1364							1	1364
ENSG00000172824	CES4A				1718						1	1718
ENSG00000172869	DMXL1		3113								1	3113
ENSG00000172888	ZNF621		3440								1	3440
ENSG00000172889	EGFL7							543			1	543
ENSG00000172893	DHCR7		3044					2117			2	2580.5
ENSG00000172915	NBEA							1946			1	1946
ENSG00000172954	LCLAT1		1415	3008							2	2211.5
ENSG00000172987	HPSE2		1945	1976			1889				3	1936.66666666667
ENSG00000172995	ARPP21				2364						1	2364
ENSG00000173013	CCDC96					432					1	432
ENSG00000173020	GRK2						578			510	2	544
ENSG00000173039	RELA		2204								1	2204
ENSG00000173064	HECTD4				2299				823		2	1561
ENSG00000173110	HSPA6					79					1	79
ENSG00000173113	TRMT112	2055	973		568		870	350	74		6	815
ENSG00000173114	LRRN3		3585				524				2	2054.5
ENSG00000173120	KDM2A								860		1	860
ENSG00000173141	MRPL57	739	375	3055	261		1545				5	1195
ENSG00000173163	COMMD1						712				1	712
ENSG00000173166	RAPH1		1678		2196						2	1937
ENSG00000173193	PARP14			2572							1	2572
ENSG00000173210	ABLIM3							2248			1	2248
ENSG00000173221	GLRX					585		1472			2	1028.5
ENSG00000173226	IQCB1		1262								1	1262
ENSG00000173227	SYT12		3130								1	3130
ENSG00000173230	GOLGB1		3266								1	3266
ENSG00000173258	ZNF483		1199	659	453		1305		138	588	6	723.666666666667
ENSG00000173267	SNCG	243	773	186	636		353	627	121	302	8	405.125
ENSG00000173269	MMRN2	1593									1	1593
ENSG00000173272	MZT2A					635	1141	1148	856		4	945
ENSG00000173273	TNKS				1705		912	1452			3	1356.33333333333
ENSG00000173276	ZBTB21	1718									1	1718
ENSG00000173369	C1QB			2657		597		1925	297		4	1369
ENSG00000173376	NDNF			2055							1	2055
ENSG00000173402	DAG1			1985				1857			2	1921
ENSG00000173404	INSM1	696			1660				664		3	1006.66666666667
ENSG00000173409	ARV1		3532		2776			1268			3	2525.33333333333
ENSG00000173418	NAA20				2805			1610			2	2207.5
ENSG00000173436	MICOS10	1709			1898		1147	921		437	5	1222.4
ENSG00000173442	EHBP1L1			1585						613	2	1099
ENSG00000173452	TMEM196	1474									1	1474
ENSG00000173482	PTPRM		2233				1105	757			3	1365
ENSG00000173511	VEGFB		1281				673			726	3	893.333333333333
ENSG00000173531	MST1				574						1	574
ENSG00000173557	FAM166C				1872						1	1872
ENSG00000173559	NABP1	1004		381							2	692.5
ENSG00000173575	CHD2			2241	2284			1690			3	2071.66666666667
ENSG00000173588	CEP83		1576								1	1576
ENSG00000173598	NUDT4				2407	548				339	3	1098
ENSG00000173653	RCE1									244	1	244
ENSG00000173660	UQCRH		637	706	767			585			4	673.75
ENSG00000173681	BCLAF3		3249					1966			2	2607.5
ENSG00000173692	PSMD1		1989				2012	2028			3	2009.66666666667
ENSG00000173705	SUSD5		2547	1816			1446				3	1936.33333333333
ENSG00000173714	WFIKKN2	316		212							2	264
ENSG00000173726	TOMM20	1856	1686	1466	763			473			5	1248.8
ENSG00000173757	STAT5B		2666		1475		733				3	1624.66666666667
ENSG00000173786	CNP	157	972	116	498		294	143	345	198	8	340.375
ENSG00000173801	JUP					519					1	519
ENSG00000173805	HAP1			2871						458	2	1664.5
ENSG00000173812	EIF1	800					459				2	629.5
ENSG00000173826	KCNH6		2420								1	2420
ENSG00000173848	NET1		297		384						2	340.5
ENSG00000173852	DPY19L1	1591	533		501					569	4	798.5
ENSG00000173875	ZNF791							1708			1	1708
ENSG00000173889	PHC3						892				1	892
ENSG00000173898	SPTBN2		2723					713			2	1718
ENSG00000173905	GOLIM4		2366		897			831			3	1364.66666666667
ENSG00000173914	RBM4B		2346					1796			2	2071
ENSG00000173915	ATP5MD	606	1593	626	528			429	499		6	713.5
ENSG00000173918	C1QTNF1			2331							1	2331
ENSG00000173933	RBM4		1603				1420			478	3	1167
ENSG00000173947	PIFO	136		117							2	126.5
ENSG00000173950	XXYLT1		883								1	883
ENSG00000174007	CEP19									125	1	125
ENSG00000174021	GNG5	304	2606	324	2351			1989			5	1514.8
ENSG00000174080	CTSF		3192								1	3192
ENSG00000174099	MSRB3				2757						1	2757
ENSG00000174106	LEMD3								229		1	229
ENSG00000174132	FAM174A		450	934	269		684	349			5	537.2
ENSG00000174136	RGMB	1478	3406		1355						3	2079.66666666667
ENSG00000174177	CTU2						1236				1	1236
ENSG00000174231	PRPF8	1037							269		2	653
ENSG00000174233	ADCY6	1159			1380						2	1269.5
ENSG00000174243	DDX23						1918				1	1918
ENSG00000174276	ZNHIT2		3230								1	3230
ENSG00000174306	ZHX3				2641						1	2641
ENSG00000174307	PHLDA3					512					1	512
ENSG00000174348	PODN			2915							1	2915
ENSG00000174365	SNHG11		2019					2246			2	2132.5
ENSG00000174373	RALGAPA1	2017									1	2017
ENSG00000174405	LIG4			2258							1	2258
ENSG00000174428	GTF2IRD2B		3004								1	3004
ENSG00000174444	RPL4		363	1688	889			848			4	947
ENSG00000174446	SNAPC5		3070								1	3070
ENSG00000174453	VWC2L		3186					1818			2	2502
ENSG00000174456	C12orf76		860								1	860
ENSG00000174460	ZCCHC12	118	36	109	32	82	76	69	34	17	9	63.6666666666667
ENSG00000174469	CNTNAP2	1368		1639	1618			1424			4	1512.25
ENSG00000174483	BBS1		2485		1728						2	2106.5
ENSG00000174485	DENND4A				1943						1	1943
ENSG00000174501	ANKRD36C							1892			1	1892
ENSG00000174514	MFSD4A			3003					649		2	1826
ENSG00000174521	TTC9B		3237	607	546		486	791			5	1133.4
ENSG00000174567	GOLT1A									687	1	687
ENSG00000174574	AKIRIN1		2689	1877	854		559	692			5	1334.2
ENSG00000174599	TRAM1L1							1880			1	1880
ENSG00000174607	UGT8			944	1025			440			3	803
ENSG00000174611	KY	1761									1	1761
ENSG00000174628	IQCK			2045							1	2045
ENSG00000174672	BRSK2				1930						1	1930
ENSG00000174684	B4GAT1	305	233	428	201		243	246	204	145	8	250.625
ENSG00000174695	TMEM167A		1695					1582			2	1638.5
ENSG00000174718	RESF1		621			240	1590				3	817
ENSG00000174748	RPL15		315	2686	395	490	645	986		334	7	835.857142857143
ENSG00000174775	HRAS	2091					1566	1005	234		4	1224
ENSG00000174776	WDR49	2161		1040							2	1600.5
ENSG00000174780	SRP72		1972		868			886			3	1242
ENSG00000174808	BTC			1284							1	1284
ENSG00000174840	PDE12		2847								1	2847
ENSG00000174851	YIF1A		3536					2220			2	2878
ENSG00000174871	CNIH2	616	1886	949	465		476	185	631	447	8	706.875
ENSG00000174886	NDUFA11		3233								1	3233
ENSG00000174903	RAB1B			1918							1	1918
ENSG00000174917	MICOS13	2047					1309				2	1678
ENSG00000174928	C3orf33		1962								1	1962
ENSG00000174938	SEZ6L2	914	709	465	459	147	282	311	343		8	453.75
ENSG00000174948	GPR149	603	3191								2	1897
ENSG00000174953	DHX36		520								1	520
ENSG00000174996	KLC2	1864						990			2	1427
ENSG00000175029	CTBP2				1306						1	1306
ENSG00000175040	CHST2		208	2955	144					450	4	939.25
ENSG00000175054	ATR			1658			811				2	1234.5
ENSG00000175061	SNHG29			754	2728						2	1741
ENSG00000175110	MRPS22							1327			1	1327
ENSG00000175130	MARCKSL1	506	912	522	2639			444	318		6	890.166666666667
ENSG00000175155	YPEL2			2674							1	2674
ENSG00000175161	CADM2		1176	1322							2	1249
ENSG00000175166	PSMD2	2028									1	2028
ENSG00000175175	PPM1E			1937							1	1937
ENSG00000175182	FAM131A		2648	2000							2	2324
ENSG00000175183	CSRP2	107		165	1412		1390				4	768.5
ENSG00000175193	PARL		3200				1687				2	2443.5
ENSG00000175198	PCCA						1857			333	2	1095
ENSG00000175203	DCTN2		3397				1575	972			3	1981.33333333333
ENSG00000175221	MED16		3526								1	3526
ENSG00000175224	ATG13		3002		1763						2	2382.5
ENSG00000175264	CHST1	982		969	1555						3	1168.66666666667
ENSG00000175265	GOLGA8A		552	716	430		317	596			5	522.2
ENSG00000175267	VWA3A	253		200							2	226.5
ENSG00000175287	PHYHD1	1136						1316			2	1226
ENSG00000175318	GRAMD2A			2651							1	2651
ENSG00000175322	ZNF519								356		1	356
ENSG00000175334	BANF1	1966			1370				378		3	1238
ENSG00000175352	NRIP3	1573	1841	2569	2697		1677				5	2071.4
ENSG00000175354	PTPN2		1364								1	1364
ENSG00000175376	EIF1AD							1476			1	1476
ENSG00000175390	EIF3F				1016						1	1016
ENSG00000175395	ZNF25	1708	381	3048			1324			641	5	1420.4
ENSG00000175416	CLTB	1449	1853				1592				3	1631.33333333333
ENSG00000175426	PCSK1	935	200	1003	853		479				5	694
ENSG00000175445	LPL		42	2642	82	264	648	353		79	7	587.142857142857
ENSG00000175455	CCDC14				2686				300		2	1493
ENSG00000175471	MCTP1									130	1	130
ENSG00000175482	POLD4					492	1345	1046	544		4	856.75
ENSG00000175497	DPP10	622	2226	2355	1212		1831	1265			6	1585.16666666667
ENSG00000175505	CLCF1					110					1	110
ENSG00000175550	DRAP1		3396							239	2	1817.5
ENSG00000175582	RAB6A	1649	2830	2496							3	2325
ENSG00000175602	CCDC85B				1953						1	1953
ENSG00000175606	TMEM70	1123		2647						421	3	1397
ENSG00000175664	TEX26	1102	571	1037	642						4	838
ENSG00000175701	MTLN							2179		578	2	1378.5
ENSG00000175711	B3GNTL1				2294						1	2294
ENSG00000175727	MLXIP					395					1	395
ENSG00000175745	NR2F1		3427							464	2	1945.5
ENSG00000175756	AURKAIP1		2564								1	2564
ENSG00000175768	TOMM5							2006			1	2006
ENSG00000175772	LINC01106	781									1	781
ENSG00000175792	RUVBL1	1494									1	1494
ENSG00000175826	CTDNEP1		2918	2672			929				3	2173
ENSG00000175854	SWI5	1957	2621	2662							3	2413.33333333333
ENSG00000175866	BAIAP2		2274								1	2274
ENSG00000175868	CALCB	264	259	288	227	207		515			6	293.333333333333
ENSG00000175874	CREG2	1422		1651				1987			3	1686.66666666667
ENSG00000175899	A2M		616	1278	487		435		605	489	6	651.666666666667
ENSG00000175928	LRRN1	1393			2207						2	1800
ENSG00000175938	ORAI3			2427							1	2427
ENSG00000175970	UNC119B	943		1275	1360					460	4	1009.5
ENSG00000176014	TUBB6	854		2824			589				3	1422.33333333333
ENSG00000176024	ZNF613							1434			1	1434
ENSG00000176046	NUPR1	873	412	967	1917		1391	478			6	1006.33333333333
ENSG00000176049	JAKMIP2					483					1	483
ENSG00000176055	MBLAC2						674				1	674
ENSG00000176102	CSTF3		978								1	978
ENSG00000176153	GPX2		3280	3022							2	3151
ENSG00000176171	BNIP3	1740									1	1740
ENSG00000176204	LRRTM4						1740	524			2	1132
ENSG00000176209	SMIM19		2043				704				2	1373.5
ENSG00000176244	ACBD7		3305	1983	1031		2017	1811			5	2029.4
ENSG00000176261	ZBTB8OS		929	1710				801	120		4	890
ENSG00000176293	ZNF135	1707							157		2	932
ENSG00000176340	COX8A		473	2996	446						3	1305
ENSG00000176381	PRR18	909			1968						2	1438.5
ENSG00000176386	CDC26		1744								1	1744
ENSG00000176396	EID2							2040			1	2040
ENSG00000176401	EID2B						1006	2043			2	1524.5
ENSG00000176406	RIMS2				1750						1	1750
ENSG00000176422	SPRYD4				1624						1	1624
ENSG00000176454	LPCAT4	2152		1105							2	1628.5
ENSG00000176485	PLAAT3	1372	1351	1521							3	1414.66666666667
ENSG00000176533	GNG7	2183								704	2	1443.5
ENSG00000176593	AC008969.1				2064						1	2064
ENSG00000176601	MAP3K19	159		441							2	300
ENSG00000176619	LMNB2									220	1	220
ENSG00000176624	MEX3C					416	1764				2	1090
ENSG00000176641	RNF152				2145						1	2145
ENSG00000176697	BDNF							988		155	2	571.5
ENSG00000176715	ACSF3			2932							1	2932
ENSG00000176720	BOK							1809			1	1809
ENSG00000176731	RBIS	1603	743				947	1924			4	1304.25
ENSG00000176749	CDK5R1	1100		1300	1546						3	1315.33333333333
ENSG00000176769	TCERG1L	1080									1	1080
ENSG00000176783	RUFY1									529	1	529
ENSG00000176788	BASP1	150		422	455		395	251	684		6	392.833333333333
ENSG00000176809	LRRC37A3				1762						1	1762
ENSG00000176840	MIR7-3HG	827	127	1019	128			226			5	465.4
ENSG00000176853	FAM91A1				2103		1779	1444			3	1775.33333333333
ENSG00000176884	GRIN1	557		872							2	714.5
ENSG00000176887	SOX11		905	2611	1129		907	1237			5	1357.8
ENSG00000176890	TYMS			2111							1	2111
ENSG00000176894	PXMP2		1069								1	1069
ENSG00000176903	PNMA1		842	666	1055		153	887	683		6	714.333333333333
ENSG00000176915	ANKLE2		2098								1	2098
ENSG00000176956	LY6H	529	41	187	29		160	107	73		7	160.857142857143
ENSG00000176971	FIBIN		3226						789		2	2007.5
ENSG00000176978	DPP7		3374				686	592			3	1550.66666666667
ENSG00000176986	SEC24C		1152								1	1152
ENSG00000177000	MTHFR					445					1	445
ENSG00000177030	DEAF1			2725							1	2725
ENSG00000177034	MTX3		3564		1931		1955				3	2483.33333333333
ENSG00000177042	TMEM80				2404						1	2404
ENSG00000177051	FBXO46							1574			1	1574
ENSG00000177054	ZDHHC13				1616				600		2	1108
ENSG00000177098	SCN4B	1492		1523							2	1507.5
ENSG00000177106	EPS8L2		2435								1	2435
ENSG00000177108	ZDHHC22									628	1	628
ENSG00000177112	MRVI1-AS1		3199								1	3199
ENSG00000177119	ANO6			1734			1712				2	1723
ENSG00000177133	PRDM16-DT	2147			2000			1878			3	2008.33333333333
ENSG00000177169	ULK1						1727	1554			2	1640.5
ENSG00000177181	RIMKLA			2809							1	2809
ENSG00000177189	RPS6KA3				1409			1339			2	1374
ENSG00000177192	PUS1									570	1	570
ENSG00000177200	CHD9		2246								1	2246
ENSG00000177225	GATD1	1150		1951					805		3	1302
ENSG00000177239	MAN1B1						536				1	536
ENSG00000177301	KCNA2		2944					1085			2	2014.5
ENSG00000177303	CASKIN2			2161							1	2161
ENSG00000177337	DLGAP1-AS1			1353							1	1353
ENSG00000177370	TIMM22		1475								1	1475
ENSG00000177383	MAGEF1			2912	1578			2294			3	2261.33333333333
ENSG00000177410	ZFAS1		2134				1328				2	1731
ENSG00000177426	TGIF1	1085		1675							2	1380
ENSG00000177427	MIEF2		1389								1	1389
ENSG00000177432	NAP1L5	438		1254	933		1063	541	765		6	832.333333333333
ENSG00000177453	NIM1K							1304			1	1304
ENSG00000177469	CAVIN1			1191	2731					552	3	1491.33333333333
ENSG00000177485	ZBTB33					561					1	561
ENSG00000177508	IRX3			2759	2809						2	2784
ENSG00000177511	ST8SIA3		1001	2648	1061					183	4	1223.25
ENSG00000177519	RPRM		2363					1697			2	2030
ENSG00000177542	SLC25A22		1768								1	1768
ENSG00000177551	NHLH2	864	130	1200	124	454	1536	1563			7	838.714285714286
ENSG00000177556	ATOX1		1430		1351					394	3	1058.33333333333
ENSG00000177565	TBL1XR1	1971		2042							2	2006.5
ENSG00000177570	SAMD12							1776			1	1776
ENSG00000177576	C18orf32		647	1819	1216		963	1256			5	1180.2
ENSG00000177595	PIDD1				2577						1	2577
ENSG00000177600	RPLP2	519		547	1034						3	700
ENSG00000177606	JUN	840		384	1173	248					4	661.25
ENSG00000177614	PGBD5	1876									1	1876
ENSG00000177666	PNPLA2				1854		368				2	1111
ENSG00000177674	AGTRAP			2358		579					2	1468.5
ENSG00000177697	CD151	1360	984		1149		190	365	112	426	7	655.142857142857
ENSG00000177700	POLR2L	1539	3498		845		2021				4	1975.75
ENSG00000177706	FAM20C				2224						1	2224
ENSG00000177707	NECTIN3						1155	1721			2	1438
ENSG00000177728	TMEM94			766							1	766
ENSG00000177731	FLII	1367									1	1367
ENSG00000177733	HNRNPA0		1302	1023	2085	535	799	705			6	1074.83333333333
ENSG00000177807	KCNJ10				1460			1516			2	1488
ENSG00000177830	CHID1		1529	2308							2	1918.5
ENSG00000177853	ZNF518A				1605		1665				2	1635
ENSG00000177868	SVBP		1113					1803			2	1458
ENSG00000177875	CCDC184			2244				2114			2	2179
ENSG00000177885	GRB2		1633					2302			2	1967.5
ENSG00000177888	ZBTB41		2740								1	2740
ENSG00000177946	CENPBD1		2401								1	2401
ENSG00000177951	BET1L		2695	2977							2	2836
ENSG00000177954	RPS27	114	587	145	553		1095	825	804	404	8	565.875
ENSG00000177971	IMP3				1793						1	1793
ENSG00000177989	ODF3B	119		103							2	111
ENSG00000177990	DPY19L2	986			2074						2	1530
ENSG00000178015	GPR150				1156		920				2	1038
ENSG00000178026	LRRC75B							2322			1	2322
ENSG00000178028	DMAP1	2269						897			2	1583
ENSG00000178035	IMPDH2		635		460						2	547.5
ENSG00000178053	MLF1	239		351							2	295
ENSG00000178057	NDUFAF3						488	661	190		3	446.333333333333
ENSG00000178074	C2orf69	1929									1	1929
ENSG00000178104	PDE4DIP		839						321		2	580
ENSG00000178125	PPP1R42	265		763							2	514
ENSG00000178127	NDUFV2		1680					1179			2	1429.5
ENSG00000178149	DALRD3	1892		2368							2	2130
ENSG00000178177	LCORL			2327							1	2327
ENSG00000178184	PARD6G	1701									1	1701
ENSG00000178202	POGLUT3	1896									1	1896
ENSG00000178209	PLEC		2304								1	2304
ENSG00000178233	TMEM151B							2323			1	2323
ENSG00000178234	GALNT11		2583	1378	1932					607	4	1625
ENSG00000178235	SLITRK1	1032						1962	688		3	1227.33333333333
ENSG00000178252	WDR6			1255			796		930		3	993.666666666667
ENSG00000178295	GEN1				2647						1	2647
ENSG00000178342	KCNG2		2623								1	2623
ENSG00000178385	PLEKHM3		2798								1	2798
ENSG00000178425	NT5DC1		2267								1	2267
ENSG00000178449	COX14	1027	3267	2773	1224		826	652	133		7	1414.57142857143
ENSG00000178467	P4HTM	1564	1765	1327	1298		913		268		6	1189.16666666667
ENSG00000178498	DTX3			1760							1	1760
ENSG00000178531	CTXN1	1687	559	413	773	641	326	210	880		8	686.125
ENSG00000178538	CA8		445	1005	237		306		948		5	588.2
ENSG00000178567	EPM2AIP1	1594	1605	880			692				4	1192.75
ENSG00000178568	ERBB4			772							1	772
ENSG00000178573	MAF				2670						1	2670
ENSG00000178585	CTNNBIP1		2209								1	2209
ENSG00000178602	OTOS									289	1	289
ENSG00000178607	ERN1		1539								1	1539
ENSG00000178662	CSRNP3	963	752								2	857.5
ENSG00000178691	SUZ12			1991							1	1991
ENSG00000178694	NSUN3						1721				1	1721
ENSG00000178695	KCTD12				1318			1317			2	1317.5
ENSG00000178700	DHFR2				1420						1	1420
ENSG00000178718	RPP25	1169								446	2	807.5
ENSG00000178722	C5orf64						443				1	443
ENSG00000178741	COX5A			2072							1	2072
ENSG00000178761	FAM219B		2119		1403		1399				3	1640.33333333333
ENSG00000178773	CPNE7			1527			1325				2	1426
ENSG00000178814	OPLAH				1570						1	1570
ENSG00000178878	APOLD1			2908							1	2908
ENSG00000178896	EXOSC4								433		1	433
ENSG00000178904	DPY19L3			2361							1	2361
ENSG00000178913	TAF7	1893	1709								2	1801
ENSG00000178922	HYI	1832									1	1832
ENSG00000178927	CYBC1					622					1	622
ENSG00000178947	SMIM10L2A									54	1	54
ENSG00000178952	TUFM			2869							1	2869
ENSG00000178965	ERICH3				1699		1963				2	1831
ENSG00000178966	RMI1		645		1323						2	984
ENSG00000178974	FBXO34		1741								1	1741
ENSG00000178980	SELENOW	1315	2796	1085	2561		668	1656			6	1680.16666666667
ENSG00000178988	MRFAP1L1				1151						1	1151
ENSG00000179010	MRFAP1	2049	708		259		728	1162			5	981.2
ENSG00000179021	C3orf38							1975			1	1975
ENSG00000179029	TMEM107			1169							1	1169
ENSG00000179051	RCC2							1381			1	1381
ENSG00000179071	CCDC89			2356							1	2356
ENSG00000179083	FAM133A		1870			410		2317			3	1532.33333333333
ENSG00000179085	DPM3			1966							1	1966
ENSG00000179104	TMTC2	2181		1979			1957				3	2039
ENSG00000179134	SAMD4B					351					1	351
ENSG00000179152	TCAIM			1354	2527						2	1940.5
ENSG00000179163	FUCA1		1065								1	1065
ENSG00000179178	TMEM125			2760							1	2760
ENSG00000179195	ZNF664	1291					1848				2	1569.5
ENSG00000179218	CALR			1415						640	2	1027.5
ENSG00000179222	MAGED1		1140	479	565		485	891	498		6	676.333333333333
ENSG00000179242	CDH4		1084		362						2	723
ENSG00000179262	RAD23A			2385							1	2385
ENSG00000179271	GADD45GIP1			2878					450		2	1664
ENSG00000179292	TMEM151A		1030						855		2	942.5
ENSG00000179295	PTPN11		2528						230	332	3	1030
ENSG00000179361	ARID3B				1841						1	1841
ENSG00000179387	ELMOD2		1908								1	1908
ENSG00000179399	GPC5									527	1	527
ENSG00000179403	VWA1	677								518	2	597.5
ENSG00000179431	FJX1	1301		708							2	1004.5
ENSG00000179523	EIF3J-DT		2293								1	2293
ENSG00000179526	SHARPIN		2536								1	2536
ENSG00000179542	SLITRK4				962		1734				2	1348
ENSG00000179588	ZFPM1			2840							1	2840
ENSG00000179604	CDC42EP4	578		455	1494		1986				4	1128.25
ENSG00000179761	PIPOX							2119			1	2119
ENSG00000179820	MYADM						772				1	772
ENSG00000179832	MROH1								188		1	188
ENSG00000179862	CITED4		1517								1	1517
ENSG00000179902	C1orf194	15	800	35		632					4	370.5
ENSG00000179909	ZNF154		3562		1183						2	2372.5
ENSG00000179912	R3HDM2		2538								1	2538
ENSG00000179915	NRXN1				1518		1272			445	3	1078.33333333333
ENSG00000179941	BBS10		2791		1768						2	2279.5
ENSG00000179950	PUF60			1845							1	1845
ENSG00000179988	PSTK				2658						1	2658
ENSG00000180104	EXOC3				2644		1311				2	1977.5
ENSG00000180176	TH	130	683	92	1078				29		5	402.4
ENSG00000180185	FAHD1		2874	1542							2	2208
ENSG00000180190	TDRP			1627			1360				2	1493.5
ENSG00000180228	PRKRA		2376					936			2	1656
ENSG00000180287	PLD5	901	2762	825	1780						4	1567
ENSG00000180304	OAZ2		2803					1168			2	1985.5
ENSG00000180354	MTURN	630	3149	487	843		1982	1153	599		7	1263.28571428571
ENSG00000180398	MCFD2		3073	1248	817			752			4	1472.5
ENSG00000180425	C11orf71		1255								1	1255
ENSG00000180488	MIGA1	2141	1772								2	1956.5
ENSG00000180530	NRIP1								251		1	251
ENSG00000180543	TSPYL5		1089				359				2	724
ENSG00000180573	HIST1H2AC		583		1053						2	818
ENSG00000180611	MB21D2				1795						1	1795
ENSG00000180616	SSTR2	583	455	494	336	345	390	291	28		8	365.25
ENSG00000180628	PCGF5	1699									1	1699
ENSG00000180638	SLC47A2	35		48							2	41.5
ENSG00000180667	YOD1		2407								1	2407
ENSG00000180694	TMEM64				2492						1	2492
ENSG00000180776	ZDHHC20		723	1445	1312			1055			4	1133.75
ENSG00000180815	MAP3K15			1381							1	1381
ENSG00000180817	PPA1		530	1595	1239			876			4	1060
ENSG00000180822	PSMG4	2144			1906						2	2025
ENSG00000180834	MAP6D1		2121								1	2121
ENSG00000180875	GREM2		749	2820	2167			1066			4	1700.5
ENSG00000180879	SSR4	480	169	722	204		370	249	167		7	337.285714285714
ENSG00000180900	SCRIB		1163								1	1163
ENSG00000180901	KCTD2		3338	2292			1093				3	2241
ENSG00000180914	OXTR			2758		522					2	1640
ENSG00000180953	AC015871.1			2831	2692				448		3	1990.33333333333
ENSG00000180964	TCEAL8		3444								1	3444
ENSG00000180998	GPR137C			2603							1	2603
ENSG00000181019	NQO1	1502		677	2148	179			844		5	1070
ENSG00000181026	AEN							2037			1	2037
ENSG00000181027	FKRP					563					1	563
ENSG00000181029	TRAPPC5		1391								1	1391
ENSG00000181031	RPH3AL			863			1293				2	1078
ENSG00000181035	SLC25A42	2201	1879	2471	1744		1633				5	1985.6
ENSG00000181038	METTL23				2069						1	2069
ENSG00000181045	SLC26A11	1041	414	705	309		329	381		558	7	533.857142857143
ENSG00000181061	HIGD1A	929		2123							2	1526
ENSG00000181072	CHRM2	838									1	838
ENSG00000181085	MAPK15	170		120							2	145
ENSG00000181163	NPM1		196	1457	385			1115	293		5	689.2
ENSG00000181195	PENK	190	70	188	84	45	51	41	54	30	9	83.6666666666667
ENSG00000181215	C4orf50				2504						1	2504
ENSG00000181218	HIST3H2A		2161		2564						2	2362.5
ENSG00000181222	POLR2A		1456		2798						2	2127
ENSG00000181234	TMEM132C	1907	168		198						3	757.666666666667
ENSG00000181350	LRRC75A			2670							1	2670
ENSG00000181378	CFAP65	415		577							2	496
ENSG00000181381	DDX60L		716		1108						2	912
ENSG00000181409	AATK		3412	1052							2	2232
ENSG00000181418	DDN				1158		1615				2	1386.5
ENSG00000181449	SOX2			1176	1724		866	369			4	1033.75
ENSG00000181450	ZNF678		2736								1	2736
ENSG00000181467	RAP2B				2390		1213				2	1801.5
ENSG00000181523	SGSH						840				1	840
ENSG00000181585	TMIE				949			1725			2	1337
ENSG00000181649	PHLDA2		1708								1	1708
ENSG00000181652	ATG9B		3076				1507				2	2291.5
ENSG00000181656	GPR88	1574	1178	635	547		484				5	883.6
ENSG00000181744	DIPK2A	359		569				1720			3	882.666666666667
ENSG00000181788	SIAH2					602			887		2	744.5
ENSG00000181789	COPG1		3462								1	3462
ENSG00000181790	ADGRB1							1419			1	1419
ENSG00000181817	LSM10							1553			1	1553
ENSG00000181830	SLC35C1								529		1	529
ENSG00000181904	C5orf24			2676	622		1643	2146			4	1771.75
ENSG00000181929	PRKAG1			1964							1	1964
