Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000141232,TOB1,79,0.62106,75,0.53924,49,-0.1219,52,-0.0264,24,-1.1739,55,0.05583,18,-1.5793,48,-0.1882,50,-0.0917,92,0.87221
ENSG00000008294,SPAG9,213,0.75442,329,1.49639,85,-0.6843,107,-0.3636,110,-0.2840,126,-0.0864,136,0.04053,124,-0.1322,50,-1.4680,92,-0.5639
ENSG00000239672,NME1,66,-1.3070,82,-0.9707,206,0.44403,130,-0.3059,267,0.86362,160,0.04514,211,0.47819,210,0.59167,50,-1.7052,92,-0.8066
ENSG00000243678,NME2,210,0.20948,163,-0.1875,296,0.76337,127,-0.6128,177,-0.0628,175,-0.0743,210,0.21251,254,0.64124,50,-1.9483,92,-1.0546
ENSG00000011260,UTP18,25,-0.6261,30,-0.3417,42,0.17266,22,-0.8925,38,-0.0120,40,0.09521,23,-0.7237,36,-0.0960,50,0.43900,92,1.44793
ENSG00000154975,CA10,17,-2.3934,25,-1.8328,10,-3.1244,67,-0.4157,78,-0.1593,88,0.03149,54,-0.7163,190,1.78704,50,-0.8210,92,0.10399
ENSG00000166260,COX11,45,-0.5074,53,-0.2798,73,0.23359,41,-0.7082,59,-0.0922,80,0.37252,91,0.57884,65,0.05136,50,-0.3506,92,0.59713
ENSG00000108924,HLF,15,-1.2081,4,-2.9161,60,0.91343,32,-0.0724,20,-0.7552,51,0.64216,25,-0.4650,19,-0.9970,50,0.62367,92,1.65299
ENSG00000108960,MMD,20,-1.0355,26,-0.6644,23,-0.8305,30,-0.4723,29,-0.4994,50,0.36703,41,0.05833,42,0.11708,50,0.35632,92,1.35702
ENSG00000153933,DGKE,4,-2.8846,6,-2.2657,30,-0.0617,15,-1.1001,27,-0.2119,19,-0.7531,11,-1.4829,44,0.68255,50,0.77006,92,1.81775
ENSG00000121058,COIL,12,-1.0721,18,-0.3996,27,0.16425,10,-1.4056,13,-0.9226,15,-0.6625,13,-0.9352,18,-0.5349,50,1.17522,92,2.28640
ENSG00000121064,SCPEP1,37,-0.4223,22,-1.1874,48,-0.0157,26,-1.0177,84,0.86636,63,0.40892,76,0.69603,37,-0.5113,50,0.04251,92,1.01625
ENSG00000121057,AKAP1,23,-0.8365,42,0.11771,40,0.02086,32,-0.3363,28,-0.5185,40,0.03270,27,-0.5733,35,-0.2092,50,0.37822,92,1.38105
ENSG00000153944,MSI2,140,0.60416,62,-0.6678,82,-0.2394,136,0.62532,59,-0.7291,136,0.55644,100,0.07762,83,-0.2603,50,-0.9789,92,-0.0599
ENSG00000181610,MRPS23,35,-1.1311,65,-0.2118,59,-0.3446,55,-0.4992,82,0.16389,110,0.62244,96,0.39941,88,0.33842,50,-0.5965,92,0.33834
ENSG00000180891,CUEDC1,47,0.09715,113,1.55517,16,-1.5047,29,-0.6958,46,0.06251,38,-0.2089,42,-0.0568,23,-1.1117,50,0.21166,92,1.19915
ENSG00000136451,VEZF1,78,1.14098,80,1.17283,7,-2.4770,31,-0.3691,17,-1.1936,44,0.21818,16,-1.2805,18,-1.2936,50,0.41637,92,1.42300
ENSG00000136450,SRSF1,77,-0.1875,108,0.34892,87,0.00099,75,-0.2487,89,0.03420,119,0.49497,100,0.22350,85,-0.0263,50,-0.8330,92,0.09152
ENSG00000264364,DYNLL2,246,-0.7493,252,-0.7130,486,0.30338,528,0.48245,596,0.63153,546,0.49163,517,0.40321,456,0.24785,50,-3.0871,92,-2.2076
ENSG00000005379,TSPOAP1,3,-3.7816,7,-2.4163,30,-0.3947,34,-0.2501,18,-1.2010,31,-0.3645,22,-0.8603,64,0.97615,50,0.37557,92,1.37814
ENSG00000213246,SUPT4H1,67,-0.0095,70,0.06111,42,-0.6978,57,-0.2802,82,0.30354,65,-0.0507,71,0.09621,73,0.16970,50,-0.4477,92,0.49466
ENSG00000108389,MTMR4,8,-2.6234,35,-0.4852,59,0.32528,38,-0.4134,73,0.64936,36,-0.4410,55,0.21370,48,-0.0186,50,0.05988,92,1.03496
ENSG00000108387,SEPTIN4,780,1.87377,1213,2.77775,52,-2.3799,223,-0.2323,120,-1.1514,203,-0.3603,84,-1.6870,97,-1.6472,50,-2.4355,92,-1.5493
ENSG00000108384,RAD51C,16,-1.0943,19,-0.9160,9,-1.9667,25,-0.5255,28,-0.3015,20,-0.7908,58,0.82486,34,0.01187,50,0.60093,92,1.62759
ENSG00000175175,PPM1E,6,-2.8281,1,-4.7905,19,-1.0992,23,-0.9015,70,0.91213,60,0.66837,73,0.97649,32,-0.3544,50,0.37682,92,1.37952
ENSG00000108395,TRIM37,22,-2.2199,24,-2.1319,39,-1.4124,112,0.21798,142,0.57680,128,0.40211,138,0.52728,142,0.72265,50,-1.0302,92,-0.1130
ENSG00000182628,SKA2,64,0.42316,43,-0.1996,37,-0.4152,42,-0.2660,28,-0.8330,86,0.91386,42,-0.2255,36,-0.5357,50,0.04261,92,1.01635
ENSG00000167447,SMG8,6,-1.9303,13,-0.9988,3,-3.0521,10,-1.4229,24,-0.0456,10,-1.2656,23,-0.0808,26,0.10202,50,1.14785,92,2.25406
ENSG00000153982,GDPD1,23,-0.9450,11,-1.9920,1,-4.8379,39,-0.1824,45,0.03317,55,0.34256,33,-0.4098,60,0.61865,50,0.21071,92,1.19810
ENSG00000175155,YPEL2,52,0.32183,107,1.51751,40,-0.0889,22,-1.0504,31,-0.4626,22,-0.9599,17,-1.3289,31,-0.5292,50,0.26649,92,1.25882
ENSG00000108406,DHX40,31,-0.4240,45,0.16553,73,0.91671,23,-0.9531,32,-0.3845,27,-0.6121,17,-1.3048,40,-0.0551,50,0.31822,92,1.31530
ENSG00000141367,CLTC,174,-1.2332,295,-0.4428,403,0.04009,359,-0.1532,669,0.85593,474,0.29601,592,0.65381,546,0.65471,50,-3.0581,92,-2.1783
ENSG00000141378,PTRH2,7,-2.2365,33,-0.0840,40,0.20283,13,-1.5819,42,0.30565,31,-0.1491,37,0.08727,31,-0.1936,50,0.57807,92,1.60209
ENSG00000062716,VMP1,65,0.01896,79,0.32403,33,-1.0253,46,-0.5478,88,0.50029,80,0.34917,41,-0.6715,71,0.19966,50,-0.3768,92,0.56939
ENSG00000108443,RPS6KB1,19,-0.6181,42,0.58596,3,-2.9937,18,-0.7595,22,-0.4370,26,-0.1566,29,0.01880,18,-0.7775,50,0.88007,92,1.94303
ENSG00000170832,USP32,47,-0.8343,50,-0.7236,12,-2.7821,25,-1.8328,38,-1.1292,23,-1.8715,38,-1.1558,28,-1.7905,616,4.07639,92,0.20475
ENSG00000062725,APPBP2,50,-0.2594,101,0.83475,42,-0.5240,63,0.09361,58,-0.0429,43,-0.5126,23,-1.4351,63,0.11534,50,-0.2661,92,0.68659
ENSG00000141376,BCAS3,17,-1.0451,55,0.75979,12,-1.4909,32,-0.1150,52,0.66805,27,-0.3534,14,-1.3408,20,-0.9050,50,0.60052,92,1.62713
ENSG00000108506,INTS2,5,-2.2079,22,-0.0776,22,-0.0395,12,-1.0100,18,-0.3355,22,-0.0671,6,-1.9644,12,-1.0866,50,1.26364,92,2.39169
ENSG00000108510,MED13,39,0.12391,60,0.80196,17,-1.1278,32,-0.2370,16,-1.2439,25,-0.5682,30,-0.2754,27,-0.5557,50,0.50314,92,1.51883
ENSG00000146872,TLK2,31,0.01573,21,-0.5874,21,-0.5749,17,-0.9785,38,0.34918,8,-1.9778,31,0.01609,24,-0.4149,50,0.78274,92,1.83213
ENSG00000170921,TANC2,19,-2.4281,21,-2.2780,10,-3.2858,44,-1.2835,62,-0.7022,37,-1.4764,75,-0.4172,54,-1.0298,707,3.89224,92,-0.0986
ENSG00000008283,CYB561,13,-2.9343,2,-5.6096,244,1.50225,60,-0.7938,145,0.62440,100,0.02730,133,0.47418,125,0.47449,50,-1.0194,92,-0.1018
ENSG00000136485,DCAF7,75,0.21862,61,-0.0954,68,0.06615,65,0.00819,51,-0.3674,88,0.47811,78,0.28828,51,-0.4543,50,-0.4004,92,0.54450
ENSG00000136463,TACO1,8,-3.3544,19,-2.1595,16,-2.3590,24,-1.8819,41,-0.9895,25,-1.7299,20,-2.0521,23,-2.0753,696,4.61138,92,0.22854
ENSG00000198909,MAP3K3,7,-1.5879,22,0.11947,11,-0.8478,7,-1.6088,8,-1.4076,5,-1.9367,3,-2.7987,17,-0.3146,50,1.47586,92,2.64982
ENSG00000266173,STRADA,17,-1.0663,41,0.23660,35,0.01610,26,-0.5130,42,0.27480,15,-1.2708,32,-0.1576,27,-0.4829,50,0.56684,92,1.58958
ENSG00000108588,CCDC47,95,0.30063,101,0.39264,31,-1.4105,90,0.22998,47,-0.7696,74,-0.0977,78,-0.0104,91,0.28316,50,-0.6822,92,0.24870
ENSG00000198231,DDX42,64,-0.1430,46,-0.6378,48,-0.5935,73,0.06273,66,-0.1072,57,-0.3316,107,0.67038,79,0.23115,50,-0.5153,92,0.42360
ENSG00000108592,FTSJ3,21,-0.1483,32,0.50824,14,-0.6946,9,-1.5383,13,-0.8480,4,-2.6239,17,-0.4912,13,-0.9393,50,1.25042,92,2.37586
ENSG00000087191,PSMC5,134,-0.3766,179,0.06790,118,-0.5671,200,0.27116,228,0.45167,179,0.06873,222,0.41289,207,0.37040,50,-1.8418,92,-0.9461
ENSG00000266402,SNHG25,331,0.59172,302,0.44329,193,-0.2547,173,-0.4551,95,-1.3337,246,0.11860,101,-1.2396,189,-0.3383,690,1.86068,92,-1.3762
ENSG00000136478,TEX2,80,0.33228,82,0.36493,12,-2.5006,61,-0.0974,70,0.12440,39,-0.7741,75,0.22952,73,0.23523,50,-0.3923,92,0.55304
ENSG00000108654,DDX5,337,0.25853,462,0.76578,303,0.08621,253,-0.2090,287,0.00457,386,0.47347,254,-0.1877,348,0.37905,50,-2.5973,92,-1.7130
ENSG00000108854,SMURF2,19,-0.3626,22,-0.1324,26,0.11363,12,-1.0874,8,-1.6312,9,-1.3644,18,-0.4543,14,-0.9105,50,1.20199,92,2.31815
ENSG00000120063,GNA13,97,1.21698,59,0.38641,38,-0.2857,52,0.22097,34,-0.4817,36,-0.3711,22,-1.1233,22,-1.2787,50,0.13562,92,1.11671
ENSG00000108370,RGS9,24,-0.2204,2,-3.3731,36,0.41548,11,-1.3662,14,-1.0256,9,-1.6385,25,-0.1140,27,-0.0275,50,0.96432,92,2.03989
ENSG00000168646,AXIN2,12,-0.9474,1,-3.7612,0,-5.4169,12,-1.0245,23,0.06911,18,-0.2847,40,0.94106,9,-1.4264,50,1.31718,92,2.45604
ENSG00000154229,PRKCA,118,0.49269,102,0.26555,48,-0.8992,129,0.71514,46,-0.9474,78,-0.1566,92,0.10767,79,-0.1640,50,-0.8265,92,0.09830
ENSG00000075461,CACNG4,9,-2.0665,11,-1.8000,36,-0.0154,27,-0.4618,48,0.42720,29,-0.3189,32,-0.2002,37,0.02148,50,0.51127,92,1.52784
ENSG00000198265,HELZ,23,-0.8168,26,-0.6364,22,-0.9293,26,-0.7154,36,-0.1443,71,0.92717,47,0.26960,33,-0.3368,50,0.35571,92,1.35635
ENSG00000197170,PSMD12,42,-0.8913,47,-0.7447,46,-0.7657,85,0.18742,167,1.28136,113,0.62743,68,-0.1781,65,-0.2959,50,-0.6345,92,0.29858
ENSG00000154217,PITPNC1,52,-0.4011,14,-2.3597,68,0.02347,74,0.15922,91,0.47315,106,0.72207,73,0.13651,60,-0.2046,50,-0.4463,92,0.49614
ENSG00000130935,NOL11,17,-0.7735,14,-1.0248,2,-3.6721,17,-0.8306,35,0.34279,15,-0.9272,35,0.36311,24,-0.3070,50,0.92276,92,1.99200
ENSG00000171634,BPTF,89,0.66591,53,-0.1348,23,-1.4007,72,0.37343,42,-0.4934,40,-0.5871,54,-0.1233,57,-0.0521,50,-0.2289,92,0.72607
ENSG00000182481,KPNA2,25,-2.3458,44,-1.5196,77,-0.6891,49,-1.4532,137,0.18815,61,-1.0331,113,-0.1169,75,-0.8563,707,3.27529,92,-0.4278
ENSG00000278730,AC005332.6,48,0.73651,34,0.21118,8,-1.9008,21,-0.6016,20,-0.5780,26,-0.2186,11,-1.4863,19,-0.7545,50,0.81739,92,1.87149
ENSG00000196704,AMZ2,66,-0.3816,55,-0.6676,55,-0.6505,92,0.13185,115,0.47557,117,0.51292,82,-0.0589,96,0.22957,50,-0.7991,92,0.12676
ENSG00000108946,PRKAR1A,269,-0.6091,392,-0.0273,310,-0.3901,389,-0.0418,801,1.13178,472,0.26284,529,0.44648,498,0.43031,50,-3.0811,92,-2.2015
ENSG00000141338,ABCA8,68,0.92716,185,2.80964,49,0.39475,11,-1.9676,4,-3.1836,3,-3.4673,13,-1.5576,3,-3.7077,50,0.42766,92,1.43543
ENSG00000154265,ABCA5,12,-1.8260,22,-1.0164,23,-0.9562,20,-1.1655,58,0.47770,48,0.19376,39,-0.1298,56,0.53876,50,0.25815,92,1.24972
ENSG00000108984,MAP2K6,11,-1.1841,17,-0.5308,0,-6.5140,20,-0.3335,26,0.07636,20,-0.3300,22,-0.1960,15,-0.8974,50,1.12171,92,2.22328
ENSG00000153822,KCNJ16,5,-3.2528,8,-2.4900,0,-7.3840,51,0.21862,18,-1.3755,54,0.28060,34,-0.4198,75,1.02498,50,0.16153,92,1.14475
ENSG00000125398,SOX9,111,0.95097,36,-0.7938,18,-1.8138,98,0.84814,19,-1.7273,41,-0.6106,29,-1.1420,68,0.18684,50,-0.3059,92,0.64442
ENSG00000133195,SLC39A11,26,0.23219,48,1.22886,0,-6.3936,11,-1.0927,10,-1.1718,16,-0.5381,10,-1.2053,5,-2.2185,50,1.30567,92,2.44216
ENSG00000180616,SSTR2,2,-3.4212,1,-4.4942,0,-5.2903,19,-0.6879,10,-1.5782,23,-0.3697,48,0.78614,38,0.52862,50,0.85322,92,1.91232
ENSG00000166685,COG1,3,-3.5319,16,-1.3456,31,-0.3815,26,-0.6664,47,0.28213,32,-0.3334,56,0.55688,45,0.22980,50,0.37031,92,1.37237
ENSG00000133193,FAM104A,16,-0.7772,24,-0.1713,8,-1.7217,11,-1.3802,29,0.10414,22,-0.3272,17,-0.7102,24,-0.2136,50,0.96957,92,2.04596
ENSG00000141219,C17orf80,8,-1.6676,14,-0.8470,10,-1.3131,20,-0.3349,15,-0.6842,13,-0.9403,32,0.43837,14,-0.9519,50,1.16627,92,2.27582
ENSG00000179604,CDC42EP4,98,0.55038,45,-0.6566,31,-1.2341,81,0.26932,19,-1.9551,65,-0.0929,46,-0.6139,98,0.68018,50,-0.4992,92,0.44050
ENSG00000172809,RPL38,1925,1.38356,1266,0.67519,437,-0.9768,877,0.09663,581,-0.5466,980,0.26416,704,-0.2538,995,0.35311,50,-4.1422,92,-3.2688
ENSG00000141540,TTYH2,258,1.17969,736,3.30948,119,-0.0792,73,-0.8699,27,-2.2781,56,-1.2018,33,-1.9933,35,-2.1089,50,-1.3768,92,-0.4703
ENSG00000204347,BTBD17,6,-2.4486,9,-1.7916,10,-1.6434,25,-0.3728,7,-2.1153,6,-2.3001,19,-0.7395,53,1.06223,50,0.73530,92,1.77844
ENSG00000109062,SLC9A3R1,141,1.31993,111,0.91563,14,-2.1843,76,0.34404,23,-1.5262,36,-0.8484,27,-1.2495,56,-0.2132,50,-0.3387,92,0.60966
ENSG00000109065,NAT9,14,-0.8666,17,-0.6038,11,-1.1802,14,-0.9611,26,0.08038,12,-1.0693,11,-1.1764,21,-0.2868,50,1.11264,92,2.21262
ENSG00000161509,GRIN2C,26,0.27412,6,-1.9348,0,-6.3720,28,0.42504,4,-2.5760,6,-1.9433,7,-1.7197,13,-0.8766,50,1.33173,92,2.47362
ENSG00000167861,HID1,20,-1.5497,65,0.19357,107,0.99526,29,-1.0949,76,0.43812,50,-0.2212,36,-0.7106,64,0.20804,50,-0.2050,92,0.75143
ENSG00000109089,CDR2L,49,0.90305,89,1.93165,24,-0.2057,8,-1.9721,15,-0.9281,4,-2.8573,17,-0.7821,3,-3.4962,50,0.92902,92,1.99920
ENSG00000167862,MRPL58,28,-0.2349,30,-0.1427,30,-0.1538,19,-0.8546,32,-0.0496,45,0.48801,12,-1.4720,24,-0.5844,50,0.65461,92,1.68765
ENSG00000180901,KCTD2,41,-0.7762,55,-0.3257,42,-0.7119,59,-0.2421,88,0.41513,67,-0.0247,121,0.92388,69,0.04416,50,-0.4622,92,0.47939
ENSG00000167863,ATP5PD,134,-0.7216,141,-0.6445,110,-1.0098,183,-0.2608,306,0.56608,266,0.33964,370,0.87558,317,0.78462,50,-2.1733,92,-1.2834
ENSG00000125458,NT5C,37,-0.0346,39,0.06397,42,0.16020,19,-1.0822,32,-0.2462,37,-0.0394,39,0.04757,28,-0.5294,50,0.44795,92,1.45781
ENSG00000189159,JPT1,24,-2.6618,20,-2.9085,78,-0.9403,99,-0.6397,335,1.37035,133,-0.1403,225,0.70021,244,1.07720,50,-1.6018,92,-0.7009
ENSG00000188612,SUMO2,238,0.04333,264,0.20510,238,0.04349,204,-0.2132,211,-0.1451,330,0.55915,222,-0.0686,320,0.63733,50,-2.2878,92,-1.3996
ENSG00000125450,NUP85,18,-0.2021,13,-0.6890,0,-6.2473,7,-1.5849,13,-0.6648,10,-1.0200,7,-1.6044,15,-0.5000,50,1.48389,92,2.65975
ENSG00000125447,GGA3,5,-2.8064,31,-0.2999,12,-1.6384,27,-0.5650,38,0.01434,36,-0.0940,23,-0.7251,50,0.54327,50,0.44089,92,1.45002
ENSG00000125445,MRPS7,40,-1.1217,63,-0.4663,106,0.35576,96,0.21976,126,0.62040,115,0.47598,87,0.03840,77,-0.1747,50,-0.8015,92,0.12434
ENSG00000177885,GRB2,76,-0.7848,128,0.01708,103,-0.3130,118,-0.1239,184,0.59422,83,-0.6472,186,0.60948,169,0.57293,50,-1.3975,92,-0.4916
ENSG00000177728,TMEM94,62,0.26558,58,0.17615,37,-0.5393,44,-0.2831,25,-1.1297,30,-0.8363,50,-0.0692,62,0.33574,50,-0.0594,92,0.90685
ENSG00000177303,CASKIN2,39,0.02269,72,0.98577,44,0.18457,36,-0.1287,11,-1.8571,29,-0.4525,12,-1.6868,28,-0.5868,50,0.39854,92,1.40338
ENSG00000108469,RECQL5,15,-0.7848,19,-0.4406,60,1.37388,12,-1.1902,20,-0.3414,12,-1.1491,18,-0.5084,7,-2.0187,50,1.07716,92,2.17103
ENSG00000161526,SAP30BP,50,0.13271,75,0.77468,17,-1.4815,31,-0.6167,46,0.02170,34,-0.4752,31,-0.6012,46,0.01055,50,0.14164,92,1.12322
ENSG00000132475,H3F3B,554,0.57370,719,1.00530,276,-0.5144,297,-0.4363,171,-1.2338,413,0.10449,251,-0.6590,270,-0.6389,50,-3.0326,1178,1.87886
ENSG00000132478,UNK,10,-1.2393,30,0.39227,17,-0.4237,7,-1.7604,10,-1.1875,25,0.10725,17,-0.4714,12,-1.1732,50,1.24572,92,2.37025
ENSG00000132471,WBP2,276,-0.5467,394,0.00226,208,-0.9765,305,-0.4235,539,0.49606,413,0.07311,388,-0.0246,377,-0.0813,1069,1.66097,92,-2.1825
ENSG00000132481,TRIM47,27,-0.2299,35,0.18838,16,-0.9463,20,-0.6889,21,-0.6193,39,0.36478,10,-1.6934,24,-0.4347,50,0.75840,92,1.80455
ENSG00000204316,MRPL38,55,-0.1604,37,-0.7755,81,0.43951,48,-0.4109,75,0.31211,78,0.37069,62,0.00078,58,-0.1146,50,-0.3146,92,0.63520
ENSG00000161533,ACOX1,61,-0.0146,38,-0.7276,102,0.80916,50,-0.3315,54,-0.2120,66,0.10907,55,-0.1604,60,-0.0392,50,-0.3156,92,0.63407
ENSG00000257949,TEN1,4,-2.2391,4,-2.3442,9,-1.3216,10,-1.2054,30,0.53366,10,-1.0704,23,0.10580,12,-0.9951,50,1.37565,92,2.52690
ENSG00000167881,SRP68,27,-1.3871,42,-0.7236,53,-0.3757,56,-0.3111,82,0.30225,80,0.25828,70,0.03851,91,0.57717,50,-0.4627,92,0.47890
ENSG00000182473,EXOC7,50,-0.7406,81,-0.0132,99,0.30384,58,-0.5665,91,0.16979,97,0.25985,111,0.48268,92,0.22271,50,-0.7477,92,0.18040
ENSG00000141576,RNF157,16,-1.7887,29,-0.9313,75,0.52594,61,0.20728,41,-0.4320,47,-0.2217,47,-0.2036,61,0.22536,50,-0.1141,92,0.84834
ENSG00000185262,UBALD2,50,0.24088,64,0.64001,43,0.00764,29,-0.6490,34,-0.3637,44,0.03449,36,-0.2472,28,-0.7204,50,0.25259,92,1.24367
ENSG00000161542,PRPSAP1,36,-0.6925,60,0.08970,52,-0.1123,51,-0.1712,87,0.69197,38,-0.5873,36,-0.6802,60,0.11005,50,-0.1788,92,0.77931
ENSG00000175931,UBE2O,18,-1.3561,17,-1.3995,41,-0.0880,28,-0.7369,66,0.65926,48,0.16222,31,-0.5117,49,0.22695,50,0.22112,92,1.20942
ENSG00000161544,CYGB,1,-4.7321,4,-3.2993,26,-0.7039,26,-0.7520,90,1.25851,56,0.47783,35,-0.2442,44,0.11327,50,0.29134,92,1.28592
ENSG00000214140,PRCD,25,0.07030,97,2.45663,2,-3.3019,5,-2.3575,9,-1.3351,2,-3.6091,0,-5.1991,6,-2.1428,50,1.21692,92,2.33590
ENSG00000163597,SNHG16,25,-0.8661,25,-0.8198,110,1.51872,25,-0.8828,46,0.07934,20,-1.1970,41,-0.1055,36,-0.3394,50,0.21505,92,1.20282
ENSG00000182534,MXRA7,157,-0.3990,116,-0.8538,309,0.66703,138,-0.6348,194,-0.0728,226,0.16990,229,0.18624,196,-0.0669,453,1.31287,92,-1.2034
ENSG00000070495,JMJD6,10,-1.3748,20,-0.3500,0,-6.5595,13,-1.0693,16,-0.6801,10,-1.4497,32,0.37117,25,-0.0165,50,1.07471,92,2.16816
ENSG00000181038,METTL23,18,-2.1579,25,-1.6926,17,-2.2882,13,-2.7839,21,-1.9617,4,-4.3305,20,-2.0150,27,-1.7540,707,4.78139,92,0.26267
ENSG00000161547,SRSF2,90,-0.5666,126,-0.0545,105,-0.3343,111,-0.2762,147,0.18802,164,0.35543,169,0.41030,177,0.60373,50,-1.4426,92,-0.5378
ENSG00000092931,MFSD11,19,-0.5937,12,-1.2348,27,-0.1030,20,-0.5443,25,-0.1723,31,0.15287,31,0.11158,14,-1.2201,50,0.90055,92,1.96650
ENSG00000129657,SEC14L1,67,0.88955,62,0.76153,4,-3.2100,34,-0.1790,22,-0.7971,20,-0.9733,13,-1.6058,33,-0.2881,50,0.42819,92,1.43602
ENSG00000184640,SEPTIN9,74,-0.0579,55,-0.4986,80,0.06582,67,-0.2089,160,1.19887,64,-0.2646,92,0.28456,64,-0.3245,50,-0.6423,92,0.29041
ENSG00000078687,TNRC6C,45,0.09126,56,0.41312,0,-7.3219,41,-0.0729,33,-0.3890,41,-0.0718,23,-0.9141,45,0.08477,50,0.24363,92,1.23391
ENSG00000141524,TMC6,99,0.21206,159,0.97057,14,-2.7292,9,-3.3782,4,-4.2910,8,-3.5021,4,-4.3790,9,-3.5197,703,4.28847,92,0.08915
ENSG00000108639,SYNGR2,117,1.27676,274,2.94659,27,-1.0425,15,-1.9625,10,-2.3966,32,-0.7929,13,-2.1023,17,-1.9325,50,-0.0981,92,0.86540
ENSG00000183077,AFMID,102,1.17379,155,1.91975,6,-3.1036,25,-1.0884,27,-0.9308,28,-0.8805,18,-1.5023,38,-0.4625,50,0.02722,92,0.99980
ENSG00000204278,TMEM235,63,0.98375,178,2.99761,8,-2.0834,15,-1.2807,1,-4.9473,10,-1.8023,0,-7.6592,3,-3.6948,50,0.62106,92,1.65007
ENSG00000087157,PGS1,15,-1.3401,38,0.07283,5,-2.9547,21,-0.8476,42,0.23004,27,-0.4307,20,-0.8990,46,0.46877,50,0.52109,92,1.53874
ENSG00000187775,DNAH17,59,1.35726,118,2.70251,0,-6.5731,4,-2.8750,1,-4.1307,4,-2.6057,0,-8.0567,0,-6.8177,50,1.09200,92,2.18841
ENSG00000108669,CYTH1,107,0.89655,217,2.16092,46,-0.4303,26,-1.3295,37,-0.7604,47,-0.3965,31,-1.0113,38,-0.8408,50,-0.3013,92,0.64922
ENSG00000055483,USP36,24,0.01047,18,-0.4317,4,-2.5770,11,-1.1785,19,-0.3655,18,-0.4429,9,-1.5329,19,-0.4037,50,1.16551,92,2.27492
ENSG00000035862,TIMP2,263,-0.7001,446,0.11146,663,0.74748,282,-0.6398,799,1.05906,530,0.38439,497,0.28180,498,0.35199,50,-3.1389,92,-2.2598
ENSG00000108679,LGALS3BP,156,0.12562,313,1.26991,319,1.29834,72,-1.1202,215,0.63693,114,-0.3625,112,-0.3791,118,-0.3550,50,-1.5867,92,-0.6854
ENSG00000171302,CANT1,19,-1.2485,39,-0.2119,54,0.28053,28,-0.7796,49,0.13526,31,-0.5785,30,-0.5870,54,0.36419,50,0.17862,92,1.16327
ENSG00000173918,C1QTNF1,37,0.38590,14,-1.0218,88,1.85904,19,-0.6583,2,-3.6287,14,-1.0220,5,-2.5535,11,-1.5903,50,0.88271,92,1.94604
ENSG00000167280,ENGASE,15,-0.9220,17,-0.7244,25,-0.1140,11,-1.4626,29,0.08452,19,-0.5547,22,-0.3007,21,-0.4472,50,0.97624,92,2.05367
ENSG00000167281,RBFOX3,0,-5.8918,0,-10.003,0,-7.1100,30,-0.3510,15,-1.3256,34,-0.1350,22,-0.7969,70,1.33870,50,0.47506,92,1.48776
ENSG00000141582,CBX4,20,-1.6655,91,0.62147,54,-0.2031,42,-0.6150,49,-0.3493,45,-0.4791,39,-0.6785,92,0.79554,50,-0.3141,92,0.63566
ENSG00000167291,TBC1D16,20,-0.2456,17,-0.4354,4,-2.4729,12,-0.9998,16,-0.5101,13,-0.8616,14,-0.7273,16,-0.6169,50,1.25078,92,2.37630
ENSG00000171298,GAA,51,-0.0864,39,-0.4985,100,0.97834,27,-1.1453,51,-0.0853,52,-0.0659,21,-1.4491,65,0.35586,50,-0.1218,92,0.84007
ENSG00000141543,EIF4A3,38,-0.5085,66,0.36229,57,0.11497,36,-0.6224,39,-0.4523,57,0.13810,54,0.05418,53,0.00243,50,-0.0727,92,0.89252
ENSG00000181523,SGSH,5,-2.7039,5,-2.6633,3,-3.3823,15,-1.0976,41,0.44972,24,-0.3859,20,-0.6707,44,0.68744,50,0.76549,92,1.81258
ENSG00000181045,SLC26A11,17,-2.6123,22,-2.2868,76,-0.4503,58,-0.9298,201,1.09250,173,0.84439,139,0.48524,148,0.73190,50,-1.0804,92,-0.1650
ENSG00000173821,RNF213,51,0.59883,18,-0.9461,26,-0.4503,32,-0.1168,27,-0.3516,19,-0.8914,35,0.00743,22,-0.7690,50,0.58624,92,1.61119
ENSG00000173818,ENDOV,11,-1.2422,12,-1.1319,7,-1.9399,14,-1.0309,21,-0.2866,15,-0.8066,18,-0.5301,28,0.12057,50,1.05308,92,2.14290
ENSG00000171246,NPTX1,0,-9.8800,1,-4.9496,0,-7.4146,22,-1.1964,16,-1.5727,5,-3.2564,18,-1.3896,123,2.43469,50,0.14214,92,1.12377
ENSG00000141564,RPTOR,7,-2.1307,35,0.21961,0,-6.8403,23,-0.4805,31,0.01402,22,-0.4968,39,0.39728,25,-0.3508,50,0.78244,92,1.83178
ENSG00000176108,CHMP6,8,-1.6967,27,0.16966,37,0.66608,8,-1.6366,17,-0.5482,9,-1.5012,12,-1.0135,16,-0.7380,50,1.15671,92,2.26452
