Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Alzheimer's Disease,Alzheimer'S Disease,Adipose,HLA-DRB1,ENSG00000196126.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.98E-07,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,IGSF23,ENSG00000216588.8,protein-coding,UTMOST,-,2.98E-12,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Skin Not Sun Exposed,MYBPC3,ENSG00000134571.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.00E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,CEACAM16,ENSG00000213892.11,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.01E-10,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,RP11-51F16.9,ENSG00000270587.1,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.02E-05,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Prostate,APOE,ENSG00000130203.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-,3.06E-27,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,SLC25A1P1,ENSG00000254479.1,processed_pseudogene,TWAS(LASSO),-,3.07E-03,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,ZNF233,ENSG00000159915.12,protein-coding,UTMOST,-,3.08E-08,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Adipose,ZNF225,ENSG00000256294.7,protein-coding,Summary-MultiXcan(S-MultiXcan),-,3.08E-14,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain,BCL3,ENSG00000069399.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.09E-17,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,VASP,ENSG00000125753.13,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.11E-41,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,FBXO36,ENSG00000153832.11,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.14E-09,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,MARK4,ENSG00000007047.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.16E-71,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,STK4,ENSG00000101109.11,protein-coding,TWAS(LASSO),-,3.17E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,LACTB,ENSG00000103642.11,protein-coding,UTMOST,-,3.21E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,PRSS36,ENSG00000178226.10,protein-coding,TWAS(LASSO),-,3.21E-04,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TAS2R62P,ENSG00000234066.1,unitary_pseudogene,TWAS(LASSO),-,3.21E-05,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TP53INP1,ENSG00000164938.13,protein-coding,UTMOST,-,3.23E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,VKORC1,ENSG00000167397.14,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.23E-06,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,NKPD1,ENSG00000179846.9,protein-coding,TWAS(LASSO),-,3.24E-28,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Brain,EDRF1,ENSG00000107938.17,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.26E-06,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,PICALM,ENSG00000073921.17,protein-coding,UTMOST,-,3.28E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Brain,PVR,ENSG00000073008.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.28E-14,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,CR1,ENSG00000203710.10,protein-coding,Summary-MultiXcan(S-MultiXcan),-,3.30E-10,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,HLA-DRB1,ENSG00000196126.11,protein-coding,Summary-MultiXcan(S-MultiXcan),-,3.31E-09,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TRAV35,ENSG00000211814.1,TR_V_pseudogene,TWAS(LASSO),-,3.35E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,CASS4,ENSG00000087589.16,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.35E-06,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Brain,BCAM,ENSG00000187244.10,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.35E-13,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,FBXL19,ENSG00000099364.16,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.36E-06,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TMEM170B,ENSG00000205269.5,protein-coding,UTMOST,-,3.37E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,TMEM223,ENSG00000168569.7,protein-coding,Summary data-based Mendelian Randomization(SMR),-,3.38E-02,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,SLC15A3,ENSG00000110446.10,protein-coding,UTMOST,-,3.38E-09,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,AP4M1,ENSG00000221838.9,protein-coding,S-PrediXcan,-,3.39E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,ZNF226,ENSG00000167380.16,protein-coding,Summary-MultiXcan(S-MultiXcan),-,3.40E-45,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,PLCH1,ENSG00000114805.16,protein-coding,TWAS(LASSO),-,3.43E-03,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,FAM180B,ENSG00000196666.4,protein-coding,UTMOST,-,3.44E-06,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,ACE,ENSG00000159640.15,protein-coding,TWAS(LASSO),-,3.48E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Small Intestine-Terminal Ileum,AP001257.1,ENSG00000254952.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.48E-09,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,AC093673.5,ENSG00000232533.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.50E-07,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Brain,HELLS,ENSG00000119969.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.51E-21,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,VCPIP1,ENSG00000175073.7,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.52E-09,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,SNRPD2,ENSG00000125743.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.54E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,FCER1G,ENSG00000158869.10,protein-coding,S-PrediXcan,-,3.54E-10,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,RP11-507J18.1,ENSG00000241130.1,processed_pseudogene,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.55E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Brain,TMEM132A,ENSG00000006118.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.56E-06,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,EXOC3L2,ENSG00000283632.2,protein-coding,Summary-MultiXcan(S-MultiXcan),-,3.56E-37,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,LILRA3,-,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.58E-05,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,SCIMP,ENSG00000161929.14,protein-coding,S-PrediXcan,-,3.59E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,KAT8,ENSG00000103510.19,protein-coding,S-PrediXcan,-,3.59E-10,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain,TRAPPC6A,ENSG00000007255.10,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.60E-14,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,LILRA6,ENSG00000244482.10,protein-coding,TWAS(LASSO),-,3.63E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,LINC01506,ENSG00000234506.5,lincRNA,UTMOST,-,3.63E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Lung,AC006126.3,ENSG00000266958.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.63E-08,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Brain,TMEM109,ENSG00000110108.9,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.66E-05,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,PICALM,ENSG00000073921.17,protein-coding,UTMOST,-,3.66E-06,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,EPHA1,ENSG00000146904.8,protein-coding,Summary data-based Mendelian Randomization(SMR),-,3.67E-06,TWASP000113
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,INCA1,ENSG00000196388.8,protein-coding,TWAS(LASSO),-,3.68E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TMEM177,ENSG00000144120.12,protein-coding,TWAS(LASSO),-,3.68E-04,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Skin Not Sun Exposed,DLST,ENSG00000119689.14,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,3.70E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,EPHA1-AS1,ENSG00000229153.5,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.71E-11,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,CCDC25,ENSG00000147419.17,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.72E-06,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,PICALM,ENSG00000073921.17,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.74E-05,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,INPP5D,ENSG00000168918.13,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.75E-08,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Brain,XPO5,ENSG00000124571.17,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.76E-08,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,CD2AP,ENSG00000198087.7,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.79E-12,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,ZNF646,ENSG00000167395.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.81E-05,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Brain,RP13-487P22.1,ENSG00000261529.1,sense_intronic,Variance-Component TWAS(VC-TWAS),-,3.82E-05,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,GEMIN7,ENSG00000142252.10,protein-coding,S-PrediXcan,-,3.85E-04,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,VASP,ENSG00000125753.13,protein-coding,UTMOST,-,3.90E-08,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TOMM34,ENSG00000025772.7,protein-coding,TWAS(LASSO),-,3.91E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,MTCH2,ENSG00000109919.9,protein-coding,Summary data-based Mendelian Randomization(SMR),-,3.91E-07,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Brain,CEACAM19,ENSG00000186567.12,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.93E-06,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,NT5DC3,ENSG00000111696.11,protein-coding,Variance-Component TWAS(VC-TWAS),-,3.95E-12,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,LAMTOR4,ENSG00000188186.10,protein-coding,S-PrediXcan,-,3.96E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,TRAPPC6A,ENSG00000007255.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,3.96E-10,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Adipose,CASS4,ENSG00000087589.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.01E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,HBEGF,ENSG00000113070.7,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.01E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,CNPY4,ENSG00000166997.7,protein-coding,S-PrediXcan,-,4.02E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,NR1H3,ENSG00000025434.18,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.03E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,FAM241A,ENSG00000174749,protein-coding,S-PrediXcan,-,4.03E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,TMEM126B,ENSG00000171204.12,protein-coding,Summary-MultiXcan(S-MultiXcan),-,4.06E-07,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,AZGP1,ENSG00000160862.12,protein-coding,S-PrediXcan,-,4.06E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain,ZNF296,ENSG00000170684.8,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.06E-16,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,FOSB,ENSG00000125740.13,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.06E-21,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,GIPR,ENSG00000010310.8,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.07E-06,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,LSM12,ENSG00000161654.9,protein-coding,UTMOST,-,4.08E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,CYP11A1,ENSG00000140459.17,protein-coding,TWAS(LASSO),-,4.08E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,C17orf97,ENSG00000187624.8,protein-coding,TWAS(LASSO),-,4.08E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,LY86,ENSG00000112799.8,protein-coding,TWAS(LASSO),-,4.10E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Heart Left Ventricle,HS3ST1,ENSG00000002587.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.12E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,AP4M1,ENSG00000221838.9,protein-coding,S-PrediXcan,-,4.14E-04,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain,DESI1,ENSG00000100418.7,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.15E-20,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,XYLT1,ENSG00000103489.11,protein-coding,UTMOST,-,4.17E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,PSMC3,ENSG00000165916.8,protein-coding,UTMOST,-,4.17E-06,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Brain,RWDD3,ENSG00000122481.16,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.17E-53,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,EPHA1,ENSG00000146904.8,protein-coding,TWAS(LASSO),-,4.19E-03,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,EPHA1-AS1,ENSG00000229153.5,antisense,TWAS(LASSO),-,4.19E-06,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,MINK1,ENSG00000141503.15,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,4.23E-06,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,CFAP119,ENSG00000196118,protein-coding,S-PrediXcan,-,4.24E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,MS4A4E,ENSG00000214787.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.24E-11,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,CD2AP,ENSG00000198087.7,protein-coding,S-PrediXcan,-,4.25E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,GJC3,ENSG00000176402.5,protein-coding,S-PrediXcan,-,4.25E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,ZNF223,ENSG00000178386.12,protein-coding,UTMOST,-,4.25E-07,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,NECTIN2,ENSG00000130202.9,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,4.26E-20,TWASP000165
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,MS4A4A,ENSG00000110079.16,protein-coding,Summary data-based Mendelian Randomization(SMR),-,4.30E-07,TWASP000113
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,ERCC2,ENSG00000104884.14,protein-coding,UTMOST,-,4.33E-04,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,EML2,ENSG00000125746.16,protein-coding,UTMOST,-,4.34E-12,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Breast Mammary Tissue,KCNN4,ENSG00000104783.11,protein-coding,Summary-MultiXcan(S-MultiXcan),-,4.35E-09,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Lung,APOE,ENSG00000130203.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-,4.35E-11,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-,4.38E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Testis,RPN1,ENSG00000163902.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.40E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,HLA-DRB5,ENSG00000198502.5,protein-coding,TWAS-L,-,4.43E-06,TWASP000195
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-,4.48E-02,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellar Hemisphere,SLC39A13,ENSG00000165915.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.51E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Gastroesophageal,PPP1R37,ENSG00000104866.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.56E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Testis,EXOC3L2,ENSG00000283632.2,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.58E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cells Transformed Fibroblast,CLPTM1,ENSG00000104853.15,protein-coding,Summary-MultiXcan(S-MultiXcan),-,4.58E-26,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,PRMT5,ENSG00000100462.15,protein-coding,TWAS(LASSO),-,4.71E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-,4.73E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain,ERCC2,ENSG00000104884.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.76E-05,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,RNF40,ENSG00000103549.21,protein-coding,UTMOST,-,4.77E-03,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,CEBPZOS,ENSG00000218739.9,protein-coding,TWAS(LASSO),-,4.78E-02,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,FNBP4,ENSG00000109920.12,protein-coding,UTMOST,-,4.80E-07,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Brain,ZNF227,ENSG00000131115.15,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.83E-18,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,RP11-211A18.2,ENSG00000228729.1,processed_pseudogene,Variance-Component TWAS(VC-TWAS),-,4.84E-06,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,TTC21B,ENSG00000123607.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.86E-07,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,MTCH2,ENSG00000109919.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.89E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,APOC4,ENSG00000267467.3,protein-coding,UTMOST,-,4.90E-09,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,KAT8,ENSG00000103510.19,protein-coding,S-PrediXcan,-,4.90E-10,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain,C2orf50,ENSG00000150873.11,protein-coding,Variance-Component TWAS(VC-TWAS),-,4.92E-05,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,POLR2G,ENSG00000168002.11,protein-coding,Summary data-based Mendelian Randomization(SMR),-,4.97E-02,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,FBXO46,ENSG00000177051.5,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,4.99E-08,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,ZNF112,ENSG00000062370.16,protein-coding,UTMOST,-,5.00E-08,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,NDUFS2,ENSG00000158864.12,protein-coding,S-PrediXcan,-,5.01E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain,IRF2BP1,ENSG00000170604.4,protein-coding,Variance-Component TWAS(VC-TWAS),-,5.02E-39,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,NRF1,ENSG00000106459.14,protein-coding,UTMOST,-,5.03E-04,TWASP000200
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,NDUFS2,ENSG00000158864.12,protein-coding,S-PrediXcan,-,5.09E-11,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,BTNL2,ENSG00000204290.10,protein-coding,S-PrediXcan,-,5.09E-12,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,APOC2,ENSG00000234906.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,5.11E-15,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,ACE,ENSG00000159640.15,protein-coding,S-PrediXcan,-,5.18E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,MARK4,ENSG00000007047.14,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,5.21E-10,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Adipose,SYMPK,ENSG00000125755.18,protein-coding,Summary-MultiXcan(S-MultiXcan),-,5.26E-49,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,NDUFS2,ENSG00000158864.12,protein-coding,S-PrediXcan,-,5.32E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,AP4M1,ENSG00000221838.9,protein-coding,S-PrediXcan,-,5.33E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellar Hemisphere,NDUFS3,ENSG00000213619.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,5.34E-06,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,MS4A6E,ENSG00000166926.8,protein-coding,UTMOST,-,5.46E-05,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,MYPOP,ENSG00000176182.5,protein-coding,UTMOST,-,5.46E-06,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,CEACAM16,ENSG00000213892.11,protein-coding,UTMOST,-,5.46E-12,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Brain,GEM,ENSG00000164949.7,protein-coding,Variance-Component TWAS(VC-TWAS),-,5.51E-05,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Testis,LTBP2,ENSG00000119681.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,5.55E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,SSBP4,ENSG00000130511.15,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,5.58E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Brain,AC012146.7,ENSG00000234327.7,processed_transcript,Variance-Component TWAS(VC-TWAS),-,5.58E-20,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,TRAPPC6A,ENSG00000007255.10,protein-coding,UTMOST,-,5.60E-08,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Brain,TOR4A,ENSG00000198113.2,protein-coding,Variance-Component TWAS(VC-TWAS),-,5.66E-06,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,EPHA1,ENSG00000146904.8,protein-coding,UTMOST,-,5.66E-12,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Brain,TRAF1,ENSG00000056558.10,protein-coding,Variance-Component TWAS(VC-TWAS),-,5.69E-21,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Brain,ZNF221,ENSG00000159905.14,protein-coding,Variance-Component TWAS(VC-TWAS),-,5.73E-05,TWASP000167
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,PVR,ENSG00000073008.14,protein-coding,UTMOST,-,5.73E-11,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Fibroblasts,MBNL1,ENSG00000152601.17,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,5.74E-05,TWASP000141
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,SPI1,ENSG00000066336.11,protein-coding,Summary data-based Mendelian Randomization(SMR),-,5.75E-06,TWASP000113
