gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000175175	PPM1E	2217	2599	3279	4804	NA	2171	3245	NA	3052.5
ENSG00000175182	FAM131A	1317	1584	1106	1332	1392	3433	1079	1426	1583.625
ENSG00000175183	CSRP2	595	340	846	224	NA	1916	3014	NA	1155.83333333333
ENSG00000175193	PARL	5088	4387	5284	NA	3587	NA	3792	NA	4427.6
ENSG00000175197	DDIT3	4280	2291	3101	4127	1604	2468	1900	605	2547
ENSG00000175203	DCTN2	2658	2621	3322	3624	3565	2990	1430	1609	2727.375
ENSG00000175216	CKAP5	3747	3575	4174	4460	3622	NA	3813	NA	3898.5
ENSG00000175220	ARHGAP1	4663	NA	4614	5723	2769	NA	NA	2862	4126.2
ENSG00000175221	MED16	5028	NA	4248	6012	NA	NA	4667	NA	4988.75
ENSG00000175224	ATG13	4301	3683	3856	3328	NA	NA	3747	3237	3692
ENSG00000175264	CHST1	804	1269	704	966	778	1768	1097	980	1045.75
ENSG00000175265	GOLGA8A	4930	1495	3389	688	NA	2704	2172	1257	2376.42857142857
ENSG00000175267	VWA3A	NA	NA	668	NA	NA	NA	NA	NA	668
ENSG00000175274	TP53I11	2845	3793	3925	1944	NA	898	3539	NA	2824
ENSG00000175287	PHYHD1	4509	NA	3655	NA	NA	NA	NA	NA	4082
ENSG00000175324	LSM1	4517	5266	4706	4522	NA	NA	2990	1697	3949.66666666667
ENSG00000175334	BANF1	2814	5079	4229	3524	NA	2517	2813	2062	3291.14285714286
ENSG00000175348	TMEM9B	4665	NA	5803	5489	3420	NA	4765	NA	4828.4
ENSG00000175352	NRIP3	NA	2817	2112	2069	1425	2479	2517	2519	2276.85714285714
ENSG00000175387	SMAD2	5015	5734	5415	5788	3191	2354	NA	NA	4582.83333333333
ENSG00000175390	EIF3F	4357	3314	5619	3973	3387	2298	3878	NA	3832.28571428571
ENSG00000175395	ZNF25	1404	1006	1441	1232	1683	884	899	2239	1348.5
ENSG00000175414	ARL10	NA	4610	3424	4167	NA	NA	NA	2675	3719
ENSG00000175416	CLTB	1153	1331	1108	1483	917	1856	891	1272	1251.375
ENSG00000175426	PCSK1	117	169	221	213	137	26	56	188	140.875
ENSG00000175445	LPL	NA	568	NA	721	NA	49	NA	396	433.5
ENSG00000175470	PPP2R2D	NA	5414	5066	5551	NA	NA	4643	NA	5168.5
ENSG00000175471	MCTP1	2818	NA	3289	NA	NA	795	1671	NA	2143.25
ENSG00000175482	POLD4	4447	5576	NA	4758	NA	NA	3911	1547	4047.8
ENSG00000175497	DPP10	3517	2676	3970	1924	1709	3221	4077	2949	3005.375
ENSG00000175550	DRAP1	3481	1920	2742	2687	3426	2023	2467	1616	2545.25
ENSG00000175573	C11orf68	5286	5211	5497	4991	NA	NA	NA	NA	5246.25
ENSG00000175575	PAAF1	NA	NA	6363	5738	NA	NA	4748	3776	5156.25
ENSG00000175581	MRPL48	NA	NA	6386	6133	NA	NA	NA	NA	6259.5
ENSG00000175582	RAB6A	1293	1543	1184	1398	1269	2596	1086	1864	1529.125
ENSG00000175602	CCDC85B	1657	2712	1374	1650	1248	1824	3152	2208	1978.125
ENSG00000175606	TMEM70	2277	1722	2747	2511	2111	3116	1937	NA	2345.85714285714
ENSG00000175662	TOM1L2	2678	4658	2550	4308	3307	3123	3597	NA	3460.14285714286
ENSG00000175664	TEX26	735	704	921	963	NA	NA	NA	NA	830.75
ENSG00000175701	MTLN	1781	2710	2593	3922	2282	NA	1573	1485	2335.14285714286
ENSG00000175745	NR2F1	3290	1599	3798	1463	1787	268	2618	837	1957.5
ENSG00000175756	AURKAIP1	3171	4478	3864	5494	2322	NA	2351	NA	3613.33333333333
ENSG00000175768	TOMM5	1416	1750	1556	2425	3062	2854	1899	595	1944.625
ENSG00000175792	RUVBL1	2633	NA	2941	5924	NA	NA	NA	NA	3832.66666666667
ENSG00000175793	SFN	NA	NA	NA	NA	345	NA	NA	NA	345
ENSG00000175826	CTDNEP1	3451	NA	5598	5954	NA	2735	NA	NA	4434.5
ENSG00000175854	SWI5	4421	5270	6649	5653	NA	NA	NA	NA	5498.25
ENSG00000175866	BAIAP2	1540	2133	2169	1761	1218	279	1073	632	1350.625
ENSG00000175868	CALCB	309	271	442	428	746	NA	818	NA	502.333333333333
ENSG00000175874	CREG2	1368	1659	1638	1283	904	496	1417	2652	1427.125
ENSG00000175893	ZDHHC21	3647	5600	4149	4688	3629	NA	4258	NA	4328.5
ENSG00000175899	A2M	1783	165	1407	285	1155	937	301	1914	993.375
ENSG00000175928	LRRN1	NA	NA	4521	NA	NA	NA	NA	NA	4521
ENSG00000175931	UBE2O	3571	4004	4959	2892	NA	2189	2032	NA	3274.5
ENSG00000175938	ORAI3	NA	NA	5676	NA	NA	NA	NA	NA	5676
ENSG00000175970	UNC119B	1739	4585	1511	4939	NA	3362	2316	NA	3075.33333333333
ENSG00000176022	B3GALT6	3931	3299	3853	3579	NA	NA	3787	3705	3692.33333333333
ENSG00000176046	NUPR1	777	423	1198	497	1395	430	1356	1536	951.5
ENSG00000176049	JAKMIP2	NA	5528	NA	5477	NA	NA	NA	2405	4470
ENSG00000176055	MBLAC2	NA	3155	5439	3877	NA	3399	3520	NA	3878
ENSG00000176095	IP6K1	2769	2946	2628	4009	3245	3745	2768	NA	3158.57142857143
ENSG00000176101	SSNA1	5536	NA	NA	NA	NA	NA	4563	NA	5049.5
ENSG00000176102	CSTF3	3555	3114	2240	3148	NA	NA	2331	1725	2685.5
ENSG00000176165	FOXG1	NA	163	NA	103	NA	163	NA	NA	143
ENSG00000176171	BNIP3	2847	2286	3785	3027	2177	1815	2812	NA	2678.42857142857
ENSG00000176209	SMIM19	4073	5710	6755	6048	NA	3425	3822	3606	4777
ENSG00000176244	ACBD7	4412	4249	2273	4238	2569	3780	4891	2895	3663.375
ENSG00000176261	ZBTB8OS	2888	2880	2398	3642	NA	2554	3564	1428	2764.85714285714
ENSG00000176340	COX8A	757	1024	556	1094	704	846	1736	642	919.875
ENSG00000176381	PRR18	NA	NA	NA	NA	219	NA	NA	NA	219
ENSG00000176386	CDC26	5046	5723	6860	NA	NA	NA	NA	NA	5876.33333333333
ENSG00000176396	EID2	2743	2971	2321	3119	3345	2250	2419	2471	2704.875
ENSG00000176401	EID2B	2335	2060	2002	2593	3498	1914	2026	1899	2290.875
ENSG00000176406	RIMS2	2494	3130	2158	2221	1989	1162	1264	NA	2059.71428571429
ENSG00000176407	KCMF1	4086	NA	5723	5952	2537	NA	3953	NA	4450.2
ENSG00000176410	DNAJC30	3606	5132	4008	4142	NA	NA	3168	NA	4011.2
ENSG00000176454	LPCAT4	716	825	763	862	1115	NA	1571	2489	1191.57142857143
ENSG00000176485	PLAAT3	1474	1215	2821	1566	438	NA	406	NA	1320
ENSG00000176490	DIRAS1	NA	2519	4788	3570	NA	3164	NA	NA	3510.25
ENSG00000176533	GNG7	4254	5000	NA	4397	1250	185	4863	3824	3396.14285714286
ENSG00000176595	KBTBD11	NA	4877	6194	6158	NA	NA	NA	NA	5743
ENSG00000176601	MAP3K19	NA	NA	840	NA	NA	NA	NA	NA	840
ENSG00000176623	RMDN1	5119	5746	6088	NA	NA	NA	NA	3284	5059.25
ENSG00000176641	RNF152	NA	NA	NA	NA	2453	NA	NA	NA	2453
ENSG00000176720	BOK	4337	4245	6253	6031	NA	NA	2598	NA	4692.8
ENSG00000176731	RBIS	1903	1491	2140	2534	3637	1536	1268	580	1886.125
ENSG00000176749	CDK5R1	295	442	414	451	434	1149	494	864	567.875
ENSG00000176783	RUFY1	5306	NA	6309	NA	NA	NA	NA	NA	5807.5
ENSG00000176788	BASP1	60	112	50	91	68	81	59	89	76.25
ENSG00000176840	MIR7-3HG	244	121	271	220	1090	409	420	150	365.625
ENSG00000176853	FAM91A1	NA	5530	4308	4022	NA	NA	4216	2434	4102
ENSG00000176871	WSB2	4582	NA	5477	5641	NA	3759	3820	3219	4416.33333333333
ENSG00000176884	GRIN1	238	395	190	231	466	760	433	503	402
ENSG00000176887	SOX11	NA	NA	NA	2426	NA	NA	1833	1719	1992.66666666667
ENSG00000176903	PNMA1	515	667	364	624	501	1261	424	857	651.625
ENSG00000176915	ANKLE2	4916	5027	5258	5202	NA	NA	4280	NA	4936.6
ENSG00000176946	THAP4	3922	4508	3948	5612	NA	NA	NA	NA	4497.5
ENSG00000176956	LY6H	52	63	60	45	132	198	65	135	93.75
ENSG00000176971	FIBIN	NA	NA	3834	NA	NA	NA	NA	NA	3834
ENSG00000176978	DPP7	1351	1775	2094	2226	3417	2674	1775	1069	2047.625
ENSG00000176986	SEC24C	4812	4514	5776	NA	NA	NA	NA	NA	5034
ENSG00000177030	DEAF1	3197	2849	1844	2293	2145	2159	3650	NA	2591
ENSG00000177034	MTX3	NA	5389	6902	6040	NA	NA	NA	NA	6110.33333333333
ENSG00000177105	RHOG	3675	NA	NA	NA	NA	NA	NA	NA	3675
ENSG00000177106	EPS8L2	NA	NA	NA	2044	NA	NA	NA	NA	2044
ENSG00000177108	ZDHHC22	2368	3254	1809	3392	NA	3195	NA	NA	2803.6
ENSG00000177119	ANO6	3065	NA	1944	405	NA	NA	NA	NA	1804.66666666667
ENSG00000177150	FAM210A	NA	NA	NA	NA	331	NA	NA	NA	331
ENSG00000177156	TALDO1	NA	5283	NA	5536	3411	NA	4777	NA	4751.75
ENSG00000177169	ULK1	NA	3975	3433	4319	NA	1624	3578	NA	3385.8
ENSG00000177182	CLVS1	NA	3884	3539	3144	NA	NA	NA	NA	3522.33333333333
ENSG00000177189	RPS6KA3	NA	NA	NA	4119	NA	NA	NA	2399	3259
ENSG00000177200	CHD9	4296	4635	4834	4828	NA	NA	NA	NA	4648.25
ENSG00000177225	GATD1	4963	3400	4808	5586	NA	3853	NA	NA	4522
ENSG00000177234	LINC01561	863	NA	952	NA	NA	NA	592	NA	802.333333333333
ENSG00000177239	MAN1B1	4941	NA	5863	6127	NA	NA	3737	NA	5167
ENSG00000177301	KCNA2	NA	NA	3091	NA	1560	NA	2242	2249	2285.5
ENSG00000177303	CASKIN2	NA	NA	6127	NA	NA	NA	NA	NA	6127
ENSG00000177311	ZBTB38	5679	NA	NA	NA	2686	NA	NA	NA	4182.5
ENSG00000177337	DLGAP1-AS1	4172	NA	NA	NA	NA	NA	NA	NA	4172
ENSG00000177370	TIMM22	3944	4049	4147	4111	NA	NA	3227	3407	3814.16666666667
ENSG00000177380	PPFIA3	1691	3038	2223	2301	2092	2490	3096	3357	2536
ENSG00000177383	MAGEF1	1545	1518	1429	2304	3480	1465	1214	1557	1814
ENSG00000177410	ZFAS1	3867	1682	3977	2731	1671	2314	2103	1608	2494.125
ENSG00000177432	NAP1L5	150	156	120	182	244	152	197	400	200.125
ENSG00000177463	NR2C2	5222	5340	5360	5594	NA	NA	NA	NA	5379
ENSG00000177469	CAVIN1	2987	NA	2415	NA	NA	NA	NA	NA	2701
ENSG00000177479	ARIH2	NA	4168	6125	NA	NA	3764	4475	NA	4633
ENSG00000177485	ZBTB33	4276	4958	3887	5444	NA	NA	NA	NA	4641.25
ENSG00000177508	IRX3	NA	NA	4005	NA	NA	NA	NA	NA	4005
ENSG00000177511	ST8SIA3	1031	1298	908	1300	753	726	947	1405	1046
ENSG00000177519	RPRM	NA	NA	NA	1392	NA	332	NA	NA	862
ENSG00000177542	SLC25A22	1630	2230	1484	2171	1388	2934	1729	3588	2144.25
ENSG00000177551	NHLH2	NA	558	2477	611	NA	634	971	1141	1065.33333333333
ENSG00000177556	ATOX1	1150	1757	1627	1772	3450	656	857	506	1471.875
ENSG00000177565	TBL1XR1	4035	3994	4921	5880	NA	NA	NA	NA	4707.5
ENSG00000177575	CD163	NA	NA	NA	NA	138	NA	NA	NA	138
ENSG00000177576	C18orf32	3942	2106	3566	2643	3178	2315	2423	651	2603
ENSG00000177600	RPLP2	1301	798	1571	1352	1237	1155	1134	2054	1325.25
ENSG00000177606	JUN	256	1066	270	2169	119	NA	559	NA	739.833333333333
ENSG00000177613	CSTF2T	NA	5690	NA	NA	NA	NA	4873	NA	5281.5
ENSG00000177614	PGBD5	4925	3046	4239	3177	NA	2527	3933	2678	3503.57142857143
ENSG00000177628	GBA	4869	NA	3455	5271	2666	3194	3200	NA	3775.83333333333
ENSG00000177646	ACAD9	NA	NA	4963	NA	NA	NA	NA	NA	4963
ENSG00000177666	PNPLA2	3659	3205	6478	4115	NA	NA	2972	NA	4085.8
ENSG00000177674	AGTRAP	4290	NA	4838	NA	NA	NA	NA	NA	4564
ENSG00000177679	SRRM3	NA	4194	NA	3758	NA	NA	NA	NA	3976
ENSG00000177683	THAP5	NA	NA	5446	NA	NA	NA	4692	2741	4293
ENSG00000177697	CD151	1203	1707	1678	1835	1435	1273	737	480	1293.5
ENSG00000177700	POLR2L	570	706	600	1177	1346	1457	566	360	847.75
ENSG00000177706	FAM20C	NA	NA	NA	5000	2033	NA	NA	NA	3516.5
ENSG00000177707	NECTIN3	NA	NA	NA	1982	NA	NA	NA	NA	1982
ENSG00000177728	TMEM94	3726	4894	5314	4439	NA	2655	NA	NA	4205.6
ENSG00000177731	FLII	4087	5421	5660	5225	NA	NA	4357	1652	4400.33333333333
ENSG00000177733	HNRNPA0	1365	1754	1195	2306	2161	879	1245	842	1468.375
ENSG00000177807	KCNJ10	3288	1784	5328	1306	1349	NA	2409	1811	2467.85714285714
ENSG00000177830	CHID1	2602	3897	3630	3251	3154	3670	3237	1998	3179.875
ENSG00000177868	SVBP	5314	3524	NA	NA	NA	NA	NA	NA	4419
ENSG00000177875	CCDC184	1750	2273	1304	2883	NA	2078	1431	3495	2173.42857142857
ENSG00000177879	AP3S1	3371	2192	2971	2234	NA	NA	2996	NA	2752.8
ENSG00000177885	GRB2	2303	1677	2698	2420	2486	1822	1705	1959	2133.75
ENSG00000177888	ZBTB41	NA	5641	NA	5587	NA	NA	4594	NA	5274
ENSG00000177889	UBE2N	1204	1435	1085	1586	1132	862	1458	2189	1368.875
ENSG00000177954	RPS27	432	279	453	383	1033	318	606	728	529
ENSG00000177963	RIC8A	3847	NA	3939	5210	NA	NA	4197	NA	4298.25
ENSG00000177971	IMP3	2263	3935	2956	4036	NA	NA	3734	3538	3410.33333333333
ENSG00000177981	ASB8	5143	4464	5364	4588	NA	NA	4803	NA	4872.4
ENSG00000177989	ODF3B	203	NA	237	NA	NA	NA	NA	NA	220
ENSG00000178028	DMAP1	NA	NA	6239	NA	NA	NA	NA	3563	4901
ENSG00000178035	IMPDH2	3762	2116	3063	2708	NA	2493	3715	2715	2938.85714285714
ENSG00000178053	MLF1	1294	3888	1087	2568	NA	NA	NA	NA	2209.25
ENSG00000178057	NDUFAF3	2089	2567	2407	4346	NA	2903	1451	669	2347.42857142857
ENSG00000178074	C2orf69	5219	4407	5303	4962	2657	NA	3907	NA	4409.16666666667
ENSG00000178104	PDE4DIP	2521	2624	4096	3086	NA	2214	4204	3548	3184.71428571429
ENSG00000178125	PPP1R42	1159	NA	1344	NA	NA	NA	NA	NA	1251.5
ENSG00000178127	NDUFV2	1613	1396	1421	2403	3170	1984	1543	1638	1896
ENSG00000178149	DALRD3	NA	NA	4869	NA	NA	NA	NA	NA	4869
ENSG00000178163	ZNF518B	NA	NA	6061	5417	NA	NA	NA	3244	4907.33333333333
ENSG00000178177	LCORL	NA	NA	4644	NA	NA	NA	NA	NA	4644
ENSG00000178188	SH2B1	5544	NA	6898	5585	NA	NA	NA	NA	6009
ENSG00000178209	PLEC	1377	1398	3602	3861	1644	3610	2531	3298	2665.125
ENSG00000178233	TMEM151B	3249	3604	2371	4443	2351	NA	2770	2250	3005.42857142857
ENSG00000178234	GALNT11	1641	3096	1789	2259	NA	2509	1615	1650	2079.85714285714
ENSG00000178235	SLITRK1	NA	2951	1861	2954	NA	NA	NA	1161	2231.75
ENSG00000178252	WDR6	2267	2759	1622	3754	3370	1330	1858	3269	2528.625
ENSG00000178381	ZFAND2A	5241	5758	5483	5218	1735	NA	3893	NA	4554.66666666667
ENSG00000178385	PLEKHM3	5263	NA	4686	NA	NA	NA	3295	NA	4414.66666666667
ENSG00000178425	NT5DC1	NA	NA	NA	6132	NA	NA	NA	NA	6132
ENSG00000178449	COX14	1754	787	1963	1351	2342	1792	669	238	1362
ENSG00000178467	P4HTM	668	1068	981	1358	1466	1710	1006	1358	1201.875
ENSG00000178498	DTX3	2175	4075	2736	5373	2530	NA	3626	NA	3419.16666666667
ENSG00000178531	CTXN1	110	174	76	177	225	353	147	106	171
ENSG00000178538	CA8	1941	1059	1164	1031	NA	2102	944	671	1273.14285714286
ENSG00000178567	EPM2AIP1	1509	1515	961	1791	2098	934	1216	1158	1397.75
ENSG00000178568	ERBB4	1028	677	534	555	2961	1220	NA	NA	1162.5
ENSG00000178573	MAF	3248	NA	4196	2299	NA	NA	NA	NA	3247.66666666667
ENSG00000178585	CTNNBIP1	4077	4467	5407	4210	NA	NA	NA	NA	4540.25
ENSG00000178662	CSRNP3	833	937	968	995	796	1568	654	2933	1210.5
ENSG00000178691	SUZ12	NA	5390	5733	NA	NA	NA	4723	NA	5282
ENSG00000178695	KCTD12	5016	2401	4186	2667	1607	920	3351	1231	2672.375
ENSG00000178718	RPP25	NA	NA	NA	2889	NA	NA	NA	NA	2889
ENSG00000178719	GRINA	1250	2972	1203	1682	1331	1426	1405	1835	1638
ENSG00000178741	COX5A	1109	1627	999	1789	1811	1232	1494	2261	1540.25
ENSG00000178761	FAM219B	2937	2818	2304	3175	2740	3614	2350	907	2605.625
ENSG00000178773	CPNE7	NA	1982	2396	1858	NA	NA	NA	NA	2078.66666666667
ENSG00000178796	RIIAD1	NA	4511	NA	NA	NA	NA	NA	NA	4511
ENSG00000178802	MPI	5491	NA	6920	NA	NA	NA	4443	NA	5618
ENSG00000178878	APOLD1	NA	NA	NA	NA	2817	NA	287	NA	1552
ENSG00000178896	EXOSC4	NA	NA	6471	NA	NA	NA	NA	NA	6471
ENSG00000178904	DPY19L3	5608	5197	5972	NA	NA	3330	NA	NA	5026.75
ENSG00000178913	TAF7	3616	2473	2817	3000	3631	NA	3778	NA	3219.16666666667
ENSG00000178922	HYI	4947	NA	4743	5797	NA	NA	NA	NA	5162.33333333333
ENSG00000178927	CYBC1	NA	4921	6394	NA	NA	NA	NA	NA	5657.5
ENSG00000178947	SMIM10L2A	1342	2322	1873	1622	1337	NA	1233	3383	1873.14285714286
ENSG00000178950	GAK	5079	4664	4639	NA	NA	NA	NA	2919	4325.25
ENSG00000178951	ZBTB7A	NA	NA	6614	NA	NA	NA	4205	1653	4157.33333333333
ENSG00000178952	TUFM	2623	3419	2511	4053	3441	NA	3048	NA	3182.5
ENSG00000178965	ERICH3	823	1311	1812	1712	699	3200	1379	2757	1711.625
ENSG00000178966	RMI1	NA	2214	4409	NA	NA	NA	NA	699	2440.66666666667
ENSG00000178974	FBXO34	NA	3876	NA	5410	NA	NA	NA	NA	4643
ENSG00000178980	SELENOW	1953	1455	2186	1951	1376	1538	1603	408	1558.75
ENSG00000178982	EIF3K	2045	1942	2333	2601	3037	1370	1911	1278	2064.625
ENSG00000178988	MRFAP1L1	3052	1758	2058	1939	3520	1945	1948	1807	2253.375
ENSG00000179010	MRFAP1	1698	688	1116	895	1310	428	767	1559	1057.625
ENSG00000179029	TMEM107	3535	NA	3178	NA	NA	NA	NA	NA	3356.5
ENSG00000179051	RCC2	NA	NA	6551	NA	NA	NA	NA	NA	6551
ENSG00000179083	FAM133A	NA	3544	NA	2497	NA	2052	2684	NA	2694.25
ENSG00000179085	DPM3	2973	4010	3701	3727	2859	2748	3284	3040	3292.75
ENSG00000179091	CYC1	2726	3583	2718	3590	2330	1958	2544	3293	2842.75
ENSG00000179094	PER1	NA	NA	NA	NA	2757	NA	NA	NA	2757
ENSG00000179115	FARSA	2629	2316	2343	2785	3227	2255	2254	NA	2544.14285714286
ENSG00000179134	SAMD4B	NA	NA	NA	5543	2917	NA	NA	NA	4230
ENSG00000179152	TCAIM	NA	NA	6507	NA	NA	NA	NA	NA	6507
ENSG00000179163	FUCA1	NA	5145	5442	4139	NA	NA	NA	NA	4908.66666666667
ENSG00000179195	ZNF664	5571	4092	5832	2755	NA	3249	4463	3535	4213.85714285714
ENSG00000179218	CALR	1629	2149	2358	2868	1549	1313	1953	2045	1983
ENSG00000179222	MAGED1	192	329	129	507	333	358	224	357	303.625
ENSG00000179242	CDH4	NA	1406	NA	974	1271	NA	NA	686	1084.25
ENSG00000179262	RAD23A	2899	2953	2596	4920	2976	2738	2607	2581	3033.75
ENSG00000179271	GADD45GIP1	1154	1924	1442	2391	1457	1987	1389	1022	1595.75
ENSG00000179292	TMEM151A	4928	4206	5716	4568	1244	NA	3980	NA	4107
ENSG00000179295	PTPN11	NA	5139	NA	5804	2287	3666	4139	NA	4207
ENSG00000179314	WSCD1	NA	NA	NA	3816	NA	NA	NA	NA	3816
ENSG00000179335	CLK3	NA	NA	6169	NA	NA	NA	NA	NA	6169
ENSG00000179344	HLA-DQB1	2469	NA	1244	NA	NA	NA	NA	NA	1856.5
ENSG00000179364	PACS2	4592	3784	6874	4860	923	NA	2267	NA	3883.33333333333
ENSG00000179388	EGR3	NA	NA	NA	NA	NA	84	NA	NA	84
ENSG00000179403	VWA1	3709	2048	4549	2427	1229	NA	2794	NA	2792.66666666667
ENSG00000179431	FJX1	3057	NA	3102	NA	NA	NA	NA	NA	3079.5
ENSG00000179456	ZBTB18	4487	NA	5599	5302	NA	3036	NA	NA	4606
ENSG00000179523	EIF3J-DT	NA	4913	4497	5463	NA	NA	3987	NA	4715
ENSG00000179526	SHARPIN	NA	NA	6414	5088	NA	NA	NA	NA	5751
ENSG00000179542	SLITRK4	1457	1681	1826	1567	1129	1254	753	2820	1560.875
ENSG00000179588	ZFPM1	5018	5595	4347	5223	NA	NA	NA	NA	5045.75
ENSG00000179598	PLD6	NA	NA	NA	3408	NA	NA	NA	NA	3408
ENSG00000179604	CDC42EP4	1636	1251	2010	1004	2658	865	3427	NA	1835.85714285714
ENSG00000179632	MAF1	5541	5538	6476	5576	NA	NA	4144	NA	5455
ENSG00000179796	LRRC3B	NA	4481	4394	4279	NA	NA	NA	NA	4384.66666666667
ENSG00000179820	MYADM	4334	3735	3519	2109	1652	2884	2271	2968	2934
ENSG00000179832	MROH1	NA	NA	NA	5774	NA	NA	NA	NA	5774
ENSG00000179841	AKAP5	NA	NA	NA	NA	NA	107	NA	NA	107
ENSG00000179862	CITED4	3395	3264	5555	4403	NA	1828	NA	NA	3689
ENSG00000179889	PDXDC1	4830	NA	5769	6129	3440	3378	4483	2404	4347.57142857143
ENSG00000179902	C1orf194	108	253	152	399	NA	NA	NA	NA	228
ENSG00000179912	R3HDM2	NA	5719	6314	NA	NA	NA	NA	NA	6016.5
ENSG00000179915	NRXN1	418	760	408	663	391	423	411	1049	565.375
ENSG00000179918	SEPHS2	3791	2697	3685	3581	1744	2852	2476	2956	2972.75
ENSG00000179933	C14orf119	4130	3852	5732	5606	NA	3461	4416	2503	4242.85714285714
ENSG00000179950	PUF60	3315	4358	3493	3891	NA	3743	3399	3660	3694.14285714286
ENSG00000179958	DCTPP1	4669	NA	6557	4725	NA	NA	NA	NA	5317
ENSG00000179965	ZNF771	NA	5245	4258	5875	NA	NA	NA	NA	5126
ENSG00000179981	TSHZ1	NA	NA	6404	NA	NA	349	NA	NA	3376.5
ENSG00000180104	EXOC3	5137	4367	4620	NA	NA	NA	3804	2205	4026.6
ENSG00000180155	LYNX1	3160	2509	2784	3218	844	2904	3049	1238	2463.25
ENSG00000180176	TH	140	125	177	64	64	8	269	NA	121
ENSG00000180185	FAHD1	5646	NA	5220	NA	NA	NA	4412	NA	5092.66666666667
ENSG00000180190	TDRP	3097	NA	3819	5214	NA	NA	NA	3041	3792.75
ENSG00000180228	PRKRA	4589	3507	5652	3436	NA	NA	4606	3651	4240.16666666667
ENSG00000180287	PLD5	NA	2654	2228	3092	NA	NA	NA	NA	2658
ENSG00000180304	OAZ2	2844	2069	3332	4538	2362	3215	2240	1186	2723.25
ENSG00000180354	MTURN	811	2448	1405	1711	363	2028	255	741	1220.25
ENSG00000180370	PAK2	NA	4250	NA	NA	2966	3859	NA	NA	3691.66666666667
ENSG00000180398	MCFD2	1828	1803	1163	2422	1477	867	840	1432	1479
ENSG00000180425	C11orf71	NA	NA	5961	NA	NA	NA	NA	NA	5961
ENSG00000180488	MIGA1	NA	4005	6111	4869	NA	2960	4068	NA	4402.6
ENSG00000180530	NRIP1	NA	NA	6786	3977	2464	NA	NA	NA	4409
ENSG00000180543	TSPYL5	1343	1102	1430	1386	1837	2143	834	1985	1507.5
ENSG00000180573	HIST1H2AC	NA	895	NA	958	NA	NA	NA	NA	926.5
ENSG00000180616	SSTR2	1163	931	1893	920	1568	635	649	429	1023.5
ENSG00000180628	PCGF5	3381	2507	3750	3058	3231	1128	4944	2851	3106.25
ENSG00000180638	SLC47A2	486	NA	383	NA	NA	NA	NA	NA	434.5
ENSG00000180694	TMEM64	2579	1094	3238	741	NA	NA	NA	NA	1913
ENSG00000180769	WDFY3-AS2	NA	NA	6512	NA	NA	NA	NA	NA	6512
ENSG00000180773	SLC36A4	4688	5609	5277	4606	NA	NA	3702	NA	4776.4
ENSG00000180776	ZDHHC20	4626	1551	6278	2871	1788	2157	4089	1452	3101.5
ENSG00000180817	PPA1	1442	730	1214	809	1497	606	1321	1206	1103.125
ENSG00000180822	PSMG4	2942	3580	2677	4906	NA	NA	3672	2461	3373
ENSG00000180879	SSR4	534	307	570	386	1474	280	353	184	511
ENSG00000180891	CUEDC1	NA	NA	6035	NA	NA	NA	NA	NA	6035
ENSG00000180900	SCRIB	5505	NA	6475	NA	NA	NA	NA	NA	5990
ENSG00000180901	KCTD2	4619	4213	5198	4020	3295	3588	3724	NA	4093.85714285714
ENSG00000180914	OXTR	NA	NA	3288	NA	1762	NA	NA	NA	2525
ENSG00000180957	PITPNB	3182	3848	2714	3585	2584	2377	2962	3541	3099.125
ENSG00000180964	TCEAL8	4037	3180	3803	3951	NA	3245	3112	3803	3590.14285714286
ENSG00000180992	MRPL14	4831	4625	5011	NA	NA	NA	3913	NA	4595
ENSG00000180998	GPR137C	NA	2908	3233	2599	NA	1541	3684	NA	2793
ENSG00000181019	NQO1	1555	1318	1590	759	1508	2597	3410	1033	1721.25
ENSG00000181026	AEN	NA	NA	NA	NA	NA	NA	1711	NA	1711
ENSG00000181027	FKRP	NA	4276	5724	NA	NA	NA	NA	NA	5000
ENSG00000181029	TRAPPC5	933	1613	1223	1574	1384	1103	1126	1954	1363.75
ENSG00000181031	RPH3AL	1900	NA	1233	NA	NA	NA	NA	NA	1566.5
ENSG00000181035	SLC25A42	NA	NA	4527	5461	NA	NA	NA	NA	4994
ENSG00000181038	METTL23	4909	5460	4415	NA	NA	NA	NA	NA	4928
ENSG00000181045	SLC26A11	725	646	574	625	936	373	403	322	575.5
ENSG00000181061	HIGD1A	2809	1952	2605	2055	2732	2654	1694	1683	2273
ENSG00000181163	NPM1	1088	722	1651	1030	1780	1067	1193	845	1172
ENSG00000181191	PJA1	1729	1670	1363	2036	1061	1337	1537	3719	1806.5
ENSG00000181195	PENK	550	252	766	349	67	33	132	91	280
ENSG00000181218	HIST3H2A	NA	4185	NA	4143	NA	NA	NA	NA	4164
ENSG00000181222	POLR2A	3658	3085	3417	4409	NA	NA	3280	2398	3374.5
ENSG00000181234	TMEM132C	NA	998	NA	1007	NA	NA	NA	NA	1002.5
ENSG00000181350	LRRC75A	4013	5673	5402	5313	NA	NA	3567	NA	4793.6
ENSG00000181396	OGFOD3	NA	NA	5631	NA	NA	NA	NA	NA	5631
